,free_win_rate,paid_win_rate,place,total_paid,win_rate,overall.first,overall.races,overall.second,overall.third,horse_id
0,6.67,0.0,33.33,0.003925,6.67,2,30,5,3,355655
0,0.0,0.0,6.25,0.00261,0.0,0,32,0,2,355656
0,25.29,7.41,37.85,0.37051311,19.52,49,251,23,23,486732
0,4.26,0.0,27.45,0.008253,3.92,2,51,1,11,486736
0,0.0,0.0,0.0,0.0,0.0,0,4,0,0,355670
0,4.17,0.0,4.17,0.0,4.17,1,24,0,0,355671
0,0.0,0.0,0.0,0.0,0.0,0,19,0,0,355672
0,21.84,0.0,32.0,0.07721259,19.0,19,100,7,6,486750
0,12.36,4.35,31.17,0.2545388,10.12,25,247,23,29,486752
0,7.79,0.0,26.92,0.034125,7.69,12,156,11,19,355684
0,7.19,0.0,19.42,0.00588,7.19,10,139,10,7,355686
0,13.79,11.11,30.59,0.05385925,12.94,11,85,9,6,486762
0,8.93,7.5,28.13,0.0273705,8.33,8,96,8,11,486764
0,12.5,13.33,34.78,0.022734,13.04,3,23,3,2,93552
0,0.0,0.0,5.56,0.0,0.0,0,18,1,0,486772
0,8.89,0.0,13.33,0.00169275,8.89,8,90,1,3,486774
0,0.0,0.0,5.0,0.0,0.0,0,20,0,1,486775
0,9.68,5.98,32.4,0.1253426,7.26,13,179,24,21,486776
0,1.92,0.0,17.31,0.0,1.92,1,52,4,4,486778
0,11.48,7.69,45.98,0.067069,10.34,9,87,17,14,486779
0,0.0,0.0,0.0,0.0,0.0,0,6,0,0,486781
0,10.34,10.0,27.04,2.0540447,10.15,149,1468,142,106,93566
0,5.88,0.0,41.18,0.00459,5.88,1,17,2,4,486785
0,11.86,3.7,23.62,0.034201,11.29,43,381,27,20,355714
0,6.3,3.45,23.17,0.01982,6.1,25,410,41,29,355713
0,11.94,12.65,26.96,0.548266,12.32,96,779,59,55,93574
0,3.57,0.0,25.0,0.0,3.57,1,28,3,3,486794
0,10.08,0.0,27.5,0.0,10.0,12,120,11,10,486795
0,9.26,0.0,27.59,0.011187,8.62,5,58,6,5,486796
0,4.71,0.0,23.26,0.0062094,4.65,4,86,7,9,486797
0,0.0,0.0,0.0,0.0,0.0,0,10,0,0,486801
0,6.83,0.0,25.3,0.01583165,6.63,11,166,24,7,486805
0,3.57,0.0,9.09,0.00168,3.03,1,33,0,2,93599
0,8.25,0.0,35.05,0.04198295,8.25,8,97,12,14,486819
0,0.0,0.0,11.11,0.0,0.0,0,9,1,0,486829
