,free_win_rate,paid_win_rate,place,total_paid,win_rate,overall.first,overall.races,overall.second,overall.third,horse_id
0,13.68,14.46,32.02,0.192301,14.04,25,178,18,14,461828
0,20.31,2.08,25.0,0.043608,12.5,14,112,8,6,461834
0,6.73,0.0,21.15,0.00869,6.73,28,416,21,39,199694
0,5.21,0.0,24.8,0.041376,4.0,5,125,8,18,461844
0,6.67,0.0,46.67,0.00351,6.67,1,15,3,3,461845
0,13.21,0.0,35.71,0.01566,12.5,7,56,7,6,461852
0,3.03,0.0,8.82,0.00195915,2.94,1,34,1,1,461855
0,0.0,0.0,0.0,0.0,0.0,0,4,0,0,461857
0,12.07,0.0,32.35,0.01811,10.29,7,68,10,5,461858
0,15.87,11.22,32.59,0.1779738,13.84,31,224,22,20,461860
0,0.0,0.0,0.0,0.0,0.0,0,4,0,0,461861
0,0.0,0.0,9.09,0.0,0.0,0,11,0,1,461862
0,7.34,0.0,23.27,0.0,7.18,29,404,37,28,461870
0,11.11,17.39,30.15,0.05805,13.24,18,136,14,9,461873
0,7.89,0.0,39.02,0.012140000000000001,7.32,6,82,15,11,199729
0,10.77,2.08,31.64,0.1157928,10.15,68,670,57,87,461876
0,11.11,0.0,22.22,0.0,11.11,4,36,2,2,461878
0,2.94,0.0,17.65,0.0,2.94,1,34,1,4,461879
0,11.45,14.29,32.61,0.07201504,11.59,16,138,14,15,461881
0,3.85,0.0,23.13,0.0,3.85,17,441,36,49,461883
0,0.0,0.0,16.0,0.00339,0.0,0,25,0,4,461884
0,4.64,11.79,20.57,0.25944,8.23,32,389,31,17,199739
0,0.0,0.0,10.0,0.0,0.0,0,10,0,1,461886
0,3.49,0.0,24.42,0.0043068,3.49,3,86,2,16,461895
0,5.0,0.0,20.83,0.005112,4.17,1,24,2,2,461897
0,6.64,11.11,24.8,0.007728,6.8,17,250,19,26,461898
0,4.95,0.0,23.72,0.000825,4.94,25,506,52,43,199754
0,7.95,0.0,26.22,0.004025,7.66,33,431,33,47,199756
0,13.73,11.0,34.75,0.958338,13.03,153,1174,150,105,68686
0,5.56,0.0,13.7,0.02057675,4.79,7,146,5,8,461903
0,15.07,0.0,24.76,0.027336,10.48,11,105,9,6,461904
0,0.0,0.0,5.66,0.0,0.0,0,53,0,3,199759
0,5.93,0.0,25.36,0.011165,5.8,16,276,26,28,199763
0,8.4,0.0,25.0,0.001575,8.09,11,136,6,17,199765
0,10.71,0.0,21.43,0.02142,10.71,3,28,2,1,461911
0,17.74,4.55,25.0,0.036962,14.29,12,84,4,5,461912
0,6.45,0.0,19.59,0.00966,6.19,6,97,7,6,199770
0,2.47,0.0,27.91,0.0,2.33,2,86,7,15,461916
0,7.26,4.94,24.2,0.072265,6.99,50,715,61,62,68701
0,2.3,6.86,21.16,0.0986622,4.76,9,189,5,26,68704
0,5.74,2.65,26.4,0.2033398,4.66,15,322,28,42,461923
0,0.0,0.0,0.0,0.0,0.0,0,5,0,0,461925
0,8.03,0.0,25.36,0.0,7.97,11,138,13,11,461927
0,7.32,0.0,17.07,0.0,7.32,6,82,2,6,461934
0,6.76,10.0,33.33,0.03135,7.14,6,84,12,10,461937
0,10.65,0.0,24.54,0.00228,10.65,23,216,16,14,199793
0,21.92,9.76,34.21,0.0821148,17.54,20,114,9,10,199800
0,10.53,15.38,13.73,0.010368,11.76,6,51,0,1,461947
0,3.57,0.0,28.57,0.001965,3.57,1,28,3,4,68731
0,6.06,3.43,21.32,1.8260384,4.23,23,544,34,59,461948
0,10.56,5.71,25.11,0.11756085,9.09,21,231,22,15,461950
0,9.15,16.09,35.81,0.26732111,11.79,27,229,29,26,461949
0,3.13,13.04,17.24,0.02442,5.75,5,87,3,7,461955
0,13.24,8.7,31.58,0.0331018,11.4,13,114,10,13,68743
0,4.23,0.0,24.0,0.008015,4.0,6,150,12,18,199822
0,5.29,0.0,16.0,0.015,5.14,9,175,8,11,461972
0,0.0,0.0,6.67,0.0042,0.0,0,30,1,1,199835
0,6.55,0.0,27.46,0.005385,6.55,26,397,38,45,199838
0,7.71,0.0,24.11,0.0249446,7.47,44,589,58,40,199842
0,2.03,0.0,19.68,0.001536,2.01,10,498,29,59,199843
0,12.24,0.0,30.0,0.0,12.0,6,50,5,4,461988
0,11.11,3.23,25.62,0.046764,9.09,11,121,9,11,461990
0,13.86,9.21,32.2,0.169087,11.86,21,177,20,16,461991
0,0.0,0.0,0.0,0.00168,0.0,0,15,0,0,461992
0,11.27,4.35,24.47,0.032492,9.57,9,94,9,5,461993
0,0.0,0.0,16.67,0.0,0.0,0,6,1,0,461994
0,0.0,0.0,18.75,0.002505,0.0,0,16,1,2,199846
0,0.0,0.0,28.57,0.0,0.0,0,14,3,1,461997
0,0.0,0.0,10.0,0.0,0.0,0,10,0,1,461998
0,2.67,8.33,16.09,0.01106,3.45,3,87,2,9,462000
0,12.9,12.52,33.24,1.38900235,12.63,87,689,66,76,462001
0,7.69,0.0,26.47,0.00156,7.35,5,68,8,5,462005
0,18.18,0.0,36.97,0.0039,16.81,20,119,13,11,462009
0,0.0,0.0,7.14,0.0,0.0,0,28,0,2,462010
0,5.97,0.0,32.16,0.0844171,5.29,12,227,21,40,462013
0,17.37,7.87,30.46,0.2299617,14.57,44,302,26,22,462014
0,3.85,6.25,18.02,0.020808,4.07,7,172,12,12,462018
0,3.47,3.76,21.78,0.331452,3.54,27,762,57,82,462019
0,8.7,5.88,34.92,0.028793,7.94,5,63,11,6,462020
0,9.59,0.0,28.38,0.0,9.46,14,148,16,12,462021
0,3.98,0.0,25.0,0.01163,3.98,7,176,16,21,199880
0,0.0,0.0,16.22,0.0,0.0,0,37,3,3,462025
0,3.23,0.0,6.25,0.0,3.13,1,32,0,1,462027
0,11.27,14.04,31.25,0.113814,12.5,16,128,14,10,68812
0,5.41,11.76,12.09,0.008736,6.59,6,91,3,2,462029
0,3.72,0.0,18.13,0.01284,3.63,7,193,17,11,462032
0,2.04,0.0,18.8,0.015651,1.88,5,266,18,27,462034
0,9.33,0.0,24.0,0.00351,9.33,7,75,4,7,462036
0,9.59,3.85,28.39,0.2007961,8.6,40,465,42,50,462037
0,13.25,3.28,31.94,0.080751,9.03,13,144,18,15,462040
0,11.98,9.21,27.78,0.50043362,11.11,54,486,36,45,462041
0,19.44,5.41,27.52,0.06828,14.68,16,109,9,5,462042
0,8.0,0.0,20.0,0.00393,6.67,2,30,2,2,68826
0,0.0,0.0,13.64,0.0,0.0,0,22,1,2,199898
0,4.23,0.0,22.51,0.00054,4.19,8,191,17,18,199901
0,0.0,0.0,0.0,0.0,0.0,0,10,0,0,199903
0,0.0,0.0,0.0,0.0,0.0,0,6,0,0,199906
0,18.94,13.47,33.44,1.5680791,14.63,91,622,68,49,462066
0,9.41,0.0,26.44,0.003275,9.2,16,174,16,14,199922
0,12.2,6.0,19.78,0.09079395,8.79,8,91,2,8,462069
0,12.76,5.26,31.62,0.1394408,11.07,28,253,28,24,462076
0,22.54,13.41,38.17,0.913115,15.46,49,317,34,38,462078
0,8.0,0.0,16.67,0.0,6.67,2,30,0,3,462080
0,1.92,0.0,11.54,0.0,1.92,2,104,4,6,462083
0,0.0,0.0,11.54,0.0,0.0,0,26,2,1,199943
0,13.97,8.16,33.51,0.1093214,12.43,23,185,22,17,462087
0,4.17,0.0,13.79,0.005856,3.45,1,29,0,3,462089
0,3.13,0.0,12.82,0.0,2.56,1,39,2,2,68874
0,0.0,0.0,29.41,0.0,0.0,0,17,4,1,462088
0,0.0,0.0,0.0,0.0,0.0,0,13,0,0,199949
0,0.0,0.0,12.5,0.00162,0.0,0,16,0,2,68879
0,7.45,0.0,30.85,0.00220335,7.45,7,94,10,12,462095
0,0.0,0.0,0.0,0.0,0.0,0,8,0,0,462098
0,7.97,0.0,23.91,0.0141,7.97,11,138,14,8,462103
0,1.43,0.0,8.57,0.00432345,1.43,1,70,1,4,199959
0,4.29,5.88,29.89,0.020622,4.6,4,87,14,8,462105
0,5.56,9.26,30.56,0.231683,8.33,12,144,15,17,462106
0,3.7,2.86,23.53,0.053753,3.53,6,170,15,19,462107
0,5.79,13.06,29.27,1.26731606,8.22,66,803,90,79,462108
0,1.69,0.0,17.07,0.03783525,1.22,1,82,8,5,462109
0,12.5,8.86,25.87,0.2544934,10.49,15,143,10,12,462110
0,7.25,0.0,31.65,0.024276,6.33,5,79,12,8,462114
0,1.47,0.0,19.12,0.0,1.47,1,68,7,5,462116
0,8.57,10.94,28.28,0.0551592,10.1,10,99,11,7,462118
0,0.0,0.0,0.0,0.0,0.0,0,7,0,0,462119
0,14.95,0.0,33.33,0.0,14.81,16,108,13,7,462120
0,18.75,12.5,30.0,0.05685,15.0,6,40,1,5,462121
0,4.07,6.17,20.76,0.2016024,5.13,23,448,37,33,68907
0,0.0,0.0,14.29,0.0,0.0,0,21,2,1,462123
0,12.5,4.17,22.5,0.0247416,7.5,3,40,2,4,462129
0,14.29,0.0,23.91,0.0036,10.87,5,46,3,3,462131
0,6.9,0.0,39.66,0.00348,6.9,4,58,8,11,462136
0,11.26,0.0,28.4,0.0096267,10.49,17,162,21,8,462137
0,3.79,0.0,23.42,0.03345,3.72,10,269,25,28,68925
0,0.0,0.0,0.0,0.0,0.0,0,27,0,0,200001
0,3.64,0.0,8.93,0.001836,3.57,2,56,1,2,462146
0,6.25,0.0,28.75,0.0,6.25,5,80,9,9,462147
0,6.67,0.0,25.0,0.0059,6.25,3,48,6,3,462145
0,0.0,0.0,16.0,0.0,0.0,0,25,3,1,462149
0,0.0,0.0,4.76,0.0,0.0,0,21,0,1,200011
0,1.89,0.0,11.32,0.0,1.89,1,53,4,1,200013
0,6.94,10.0,22.08,0.02575227,7.14,11,154,10,13,462157
0,2.91,0.0,24.28,0.00988324,2.89,5,173,13,24,462161
0,5.06,0.0,18.75,0.0,5.0,4,80,3,8,462162
0,9.09,9.09,22.08,0.016608,9.09,7,77,5,5,462163
0,11.11,0.0,33.33,0.0,11.11,2,18,2,2,462164
0,0.0,0.0,12.0,0.0,0.0,0,25,2,1,462166
0,6.45,0.0,16.67,0.005595,5.56,2,36,2,2,462168
0,9.56,12.05,27.25,0.115692,10.18,34,334,31,26,68952
0,3.85,0.0,3.13,0.001695,3.13,1,32,0,0,462170
0,10.77,9.3,31.48,0.0506964,10.19,11,108,10,13,462173
0,7.69,0.0,13.95,0.0,6.98,3,43,1,2,462175
0,2.7,0.0,45.95,0.00976453,2.7,1,37,4,12,462176
0,12.24,0.0,27.51,0.00593,11.75,41,349,24,31,68960
0,0.0,0.0,0.0,0.0,0.0,0,12,0,0,200034
0,0.0,0.0,16.67,0.0,0.0,0,12,1,1,462181
0,7.42,6.07,30.34,0.56074769,6.87,36,524,64,59,462182
0,12.22,9.52,26.43,0.240507,11.55,97,840,75,50,200040
0,10.94,0.0,25.19,0.00384,10.37,14,135,11,9,462185
0,2.56,0.0,10.26,0.0,2.56,1,39,1,2,68970
0,6.99,0.0,22.68,0.00351,6.7,13,194,11,20,462187
0,1.23,0.0,27.27,0.034332,1.01,1,99,11,15,462188
0,13.64,9.62,28.38,0.0626904,10.81,8,74,8,5,462189
0,4.17,7.41,23.53,0.021996,5.88,3,51,5,4,68973
0,2.76,0.0,11.04,0.0,2.76,9,326,11,16,200045
0,7.89,0.0,25.22,0.0017538,7.83,9,115,10,10,462196
0,7.69,0.0,21.21,0.002805,7.58,5,66,6,3,200052
0,0.0,0.0,12.5,0.00351,0.0,0,8,0,1,462204
0,0.0,0.0,14.29,0.00095,0.0,0,28,2,2,200067
0,6.81,0.0,25.28,0.0108132,6.55,35,534,43,57,68996
0,1.45,0.0,26.39,0.00095,1.39,1,72,8,10,200069
0,7.14,10.91,27.71,0.033588,9.64,8,83,9,6,462214
0,0.0,0.0,30.77,0.01524,0.0,0,39,8,4,462218
0,12.5,9.38,26.88,0.036653,11.88,19,160,15,9,462225
0,12.84,0.0,28.96,0.0024,12.67,28,221,21,15,462226
0,3.77,0.0,24.53,0.0,3.77,2,53,4,7,462227
0,11.95,0.0,37.42,0.00339,11.66,19,163,23,19,462228
0,6.33,4.35,23.76,0.0129252,6.08,11,181,12,20,200085
0,19.44,10.2,34.12,0.12132845,14.12,12,85,7,10,462230
0,7.05,0.0,26.72,0.038915,6.88,17,247,20,29,462229
0,13.49,0.0,24.77,0.00372,12.84,56,436,35,17,200081
0,12.5,0.0,25.0,0.0,12.5,4,32,0,4,462236
0,7.5,0.0,25.0,0.0,7.5,3,40,4,3,462238
0,2.94,0.0,18.92,0.00142,2.7,1,37,3,3,200096
0,7.84,0.0,24.24,0.025254,6.93,16,231,19,21,462246
0,13.73,0.0,28.3,0.017556,13.21,14,106,7,9,462248
0,18.06,7.39,27.53,0.181485,9.55,34,356,30,34,69036
0,2.47,0.0,19.75,0.0,2.47,2,81,8,6,462254
0,7.23,0.0,28.44,0.1293516,5.5,6,109,15,10,462258
0,12.07,16.67,28.76,0.11019,12.37,46,372,34,27,200117
0,0.0,0.0,16.67,0.0,0.0,0,6,0,1,462262
0,12.94,3.85,26.73,0.25693655,11.6,82,707,60,47,200118
0,8.94,0.0,23.98,0.0,8.94,22,246,21,16,462277
0,8.06,7.14,27.97,0.10386525,7.63,9,118,6,18,462280
0,20.93,8.82,31.53,0.142248,13.51,15,111,7,13,462281
0,10.91,9.09,31.23,0.22669504,10.28,26,253,28,25,462282
0,2.0,0.0,10.0,0.0,2.0,2,100,3,5,200139
0,5.88,0.0,22.58,0.00654,5.73,16,279,20,27,200141
0,11.19,3.85,26.28,0.043165,10.58,33,312,21,28,462293
0,8.57,2.27,22.48,0.058436,6.71,20,298,20,27,69077
0,0.0,1.43,12.99,0.0419136,1.3,1,77,3,6,69081
0,15.58,12.68,26.38,1.195892,13.98,124,887,62,48,69087
0,7.41,2.94,23.95,0.08503,7.13,39,547,42,50,200161
0,12.0,0.0,28.33,0.014623,10.0,6,60,6,5,462306
0,16.67,0.0,35.14,0.00948,13.51,5,37,4,4,462308
0,4.3,1.67,25.49,0.044408,3.27,5,153,13,21,69096
0,9.32,0.0,29.85,0.02318535,8.21,11,134,19,10,462312
0,4.9,7.84,23.69,0.15042999999999998,5.24,23,439,36,45,200170
0,10.61,6.82,34.98,0.09054849,9.87,22,223,30,26,462314
0,11.17,6.9,30.97,0.07301645,10.62,24,226,24,22,69107
0,0.0,0.0,5.56,0.0,0.0,0,18,0,1,462323
0,0.0,0.0,16.67,0.0,0.0,0,42,3,4,462325
0,13.25,10.0,19.17,0.074049,11.4,22,193,8,7,69111
0,5.66,5.56,18.31,0.0101088,5.63,4,71,6,3,462328
0,8.33,0.0,22.73,0.0,8.33,11,132,12,7,462329
0,5.98,0.0,17.09,0.0,5.98,7,117,7,6,462331
0,8.18,0.0,21.88,0.0139812,7.64,22,288,26,15,69116
0,3.57,0.0,12.9,0.003835,3.23,2,62,3,3,200189
0,8.11,0.0,16.22,0.01338,8.11,9,111,3,6,462335
0,0.0,0.0,9.09,0.0,0.0,0,22,1,1,462336
0,12.58,6.82,28.81,0.1125731,11.86,42,354,36,24,462338
0,4.23,0.0,21.79,0.0,3.85,3,78,9,5,462340
0,4.0,0.0,14.0,0.00431235,4.0,2,50,2,3,462341
0,0.0,0.0,12.82,0.00470085,0.0,0,39,2,3,462342
0,2.97,33.33,18.41,0.00408,3.35,8,239,12,24,462343
0,4.76,0.0,13.95,0.0087,4.65,2,43,1,3,200197
0,2.94,0.0,12.16,0.0281748,2.03,3,148,8,7,462345
0,7.89,0.0,26.79,0.001325,7.86,22,280,36,17,200210
0,0.0,0.0,10.26,0.0,0.0,0,39,2,2,462355
0,0.0,0.0,16.67,0.005775,0.0,0,18,3,0,462356
0,6.56,0.0,12.5,0.0,6.25,4,64,2,2,462358
0,12.2,5.59,29.23,2.03111655,8.92,58,650,66,66,462363
0,4.52,4.26,23.64,0.2658802,4.44,22,495,27,68,200219
0,7.81,4.55,23.4,0.03353,7.64,31,406,31,33,200220
0,4.0,25.0,18.97,0.01944,6.9,4,58,4,3,69150
0,5.26,0.0,42.86,0.0,4.76,1,21,2,6,69152
0,7.14,0.0,22.45,0.008352,6.12,3,49,5,3,462369
0,13.84,14.93,28.93,0.090416,14.04,50,356,28,25,200226
0,9.09,0.0,20.69,0.03473066,6.9,4,58,2,6,462372
0,0.0,0.0,21.43,0.0,0.0,0,14,2,1,462373
0,22.52,14.99,43.31,4.1378217,16.92,220,1300,164,179,462375
0,9.59,13.33,31.07,0.066056,10.68,11,103,9,12,462378
0,4.92,2.56,24.55,0.06484131,4.83,46,953,82,106,462380
0,9.59,10.53,21.62,0.0294942,9.91,11,111,7,6,462382
0,0.0,0.0,19.7,0.0243912,0.0,0,66,6,7,462385
0,11.74,0.0,31.51,0.00351,11.42,25,219,26,18,462386
0,10.11,6.67,26.92,0.02037645,9.62,10,104,9,9,462387
0,5.56,0.0,27.03,0.0,5.41,2,37,6,2,462392
0,6.45,0.0,22.58,0.002755,6.45,2,31,3,2,200249
0,7.69,0.0,15.38,0.0,7.69,2,26,2,0,462395
0,0.0,0.0,0.0,0.0,0.0,0,9,0,0,462399
0,11.83,0.0,29.9,0.068265,11.34,11,97,8,10,200255
0,5.06,0.0,25.42,0.2750159,3.33,8,240,19,34,462401
0,0.0,0.0,25.0,0.003345,0.0,0,8,0,2,462403
0,0.0,0.0,9.09,0.00591625,0.0,0,22,0,2,462405
0,11.05,15.58,26.54,0.909138,12.98,158,1217,87,78,200262
0,6.25,0.0,12.5,0.0,6.25,1,16,0,1,462407
0,4.81,0.0,18.97,0.00753,4.31,5,116,6,11,69195
0,0.0,0.0,14.29,0.0,0.0,0,7,0,1,462416
0,9.73,0.0,26.86,0.0413344,8.51,32,376,36,33,69202
0,0.0,0.0,6.9,0.01833075,0.0,0,29,1,1,462421
0,0.0,0.0,0.0,0.0,0.0,0,24,0,0,462422
0,10.51,8.57,24.93,0.0361056,10.32,36,349,27,24,200277
0,10.53,0.0,18.75,0.0,8.33,4,48,3,2,462424
0,0.0,0.0,3.57,0.00163,0.0,0,28,0,1,462426
0,2.92,0.0,27.74,0.01262687,2.92,4,137,17,17,462429
0,7.41,0.0,24.1,0.004224,7.23,6,83,10,4,462431
0,0.0,0.0,0.0,0.00163,0.0,0,27,0,0,462433
0,9.38,5.66,25.41,0.14530974,8.29,15,181,12,19,462437
0,10.2,0.0,25.08,0.017295,10.06,67,666,52,48,200295
0,13.5,16.67,40.07,0.1156768,13.7,40,292,38,39,462440
0,1.03,0.0,19.44,0.010705,0.93,1,108,13,7,462441
0,12.93,0.0,27.63,0.004992,12.5,19,152,9,14,462442
0,8.08,0.0,25.25,0.030012,7.92,16,202,25,10,462443
0,6.9,33.33,37.5,0.006672,9.38,3,32,7,2,462444
0,4.51,0.0,22.39,0.04871,3.99,13,326,22,38,200301
0,1.95,0.0,20.25,0.01608,1.87,6,321,24,35,462446
0,4.05,6.25,31.11,0.0624918,4.44,4,90,12,12,462447
0,7.03,0.0,23.66,0.0018,6.87,9,131,16,6,200296
0,2.0,0.0,20.0,0.0,2.0,1,50,6,3,462449
0,8.38,3.33,25.63,0.0733996,8.09,42,519,47,44,200305
0,4.02,0.0,22.94,0.015875,3.9,9,231,13,31,200309
0,9.14,3.45,29.3,0.0445792,8.37,18,215,29,16,462456
0,11.76,0.0,23.53,0.0,11.76,4,34,2,2,462460
0,0.0,2.13,24.64,0.0773028,1.45,1,69,6,10,462463
0,9.33,6.67,19.44,0.027405,8.89,16,180,11,8,200319
0,12.96,8.7,23.38,0.0251112,11.69,9,77,5,4,462466
0,7.84,0.0,26.92,0.0,7.69,4,52,4,6,462467
0,11.31,15.72,26.13,1.62759485,12.93,291,2250,159,138,69254
0,0.0,0.0,11.11,0.0,0.0,0,9,1,0,200328
0,16.56,10.24,30.99,0.46729802,13.73,39,284,27,22,462477
0,4.98,9.87,25.71,1.14644,7.55,64,848,66,88,69266
0,9.57,11.11,18.45,0.009048,9.71,10,103,5,4,462485
0,10.26,0.0,23.08,0.00351,10.26,4,39,3,2,462487
0,11.68,11.94,28.49,0.14637105,11.73,42,358,32,28,462488
0,9.09,6.9,35.0,0.035491,7.5,3,40,7,4,462489
0,4.47,10.0,20.57,0.02778,5.26,11,209,12,20,200343
0,5.13,0.0,12.5,0.0,5.0,2,40,2,1,462492
0,9.6,0.0,30.71,0.0,9.45,12,127,14,13,462493
0,3.13,0.0,21.88,0.0,3.13,1,32,1,5,462494
0,6.15,0.0,26.95,0.028008,6.03,34,564,46,72,462495
0,31.25,0.0,36.84,0.01572,26.32,5,19,0,2,462496
0,0.0,0.0,15.79,0.0,0.0,0,38,3,3,462497
0,10.0,0.0,10.0,0.003255,10.0,3,30,0,0,462499
0,7.04,7.14,16.47,0.01248,7.06,6,85,6,2,462501
0,10.0,0.0,20.0,0.0,10.0,1,10,1,0,462507
0,2.63,0.0,23.68,0.0,2.63,2,76,9,7,462508
0,0.0,0.0,0.0,0.0,0.0,0,14,0,0,200364
0,19.64,0.0,28.57,0.0,19.64,11,56,2,3,462510
0,10.61,0.0,18.18,0.00163,10.61,7,66,3,2,462511
0,0.0,0.0,0.0,0.0,0.0,0,20,0,0,200366
0,11.87,0.0,27.23,0.03059431,11.61,26,224,20,15,462517
0,6.67,6.4,28.5,0.280264,6.5,13,200,24,20,462520
0,3.57,0.0,22.62,0.0,3.57,3,84,9,7,200378
0,2.38,0.0,9.52,0.0,2.38,5,210,7,8,462523
0,7.14,0.0,21.43,0.000525,7.14,4,56,1,7,200380
0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,200381
0,13.04,0.0,12.5,0.0,12.5,3,24,0,0,200391
0,11.05,12.0,25.77,0.545119,11.29,110,974,79,62,200393
0,15.58,10.78,26.89,0.3506148,14.12,125,885,70,43,69323
0,4.76,0.0,30.14,0.024179,4.11,3,73,13,6,200396
0,0.0,0.0,7.5,0.00344,0.0,0,40,1,2,200397
0,8.49,7.65,31.49,0.3050142,7.96,23,289,33,35,462542
0,2.81,0.0,24.63,0.00775,2.57,7,272,21,39,200395
0,4.84,0.0,12.7,0.0,4.76,3,63,0,5,462546
0,11.48,0.0,27.87,0.0561847,11.48,7,61,4,6,462547
0,14.46,0.0,33.73,0.0,14.46,12,83,3,13,462550
0,5.35,0.0,20.95,0.012204,4.97,23,463,40,34,462551
0,18.52,5.56,26.39,0.010536,15.28,11,72,6,2,462554
0,7.6,17.65,27.58,0.07675387,8.08,29,359,34,36,462556
0,9.09,0.0,20.95,0.0,8.57,9,105,4,9,200414
0,13.73,0.0,36.67,0.00564,11.67,7,60,7,8,200421
0,7.14,12.93,34.33,0.91076696,11.06,48,434,55,46,462567
0,5.41,0.0,17.5,0.0,5.0,2,40,3,2,462571
0,0.0,0.0,5.0,0.0,0.0,0,20,0,1,200428
0,0.0,0.0,0.0,0.0,0.0,0,9,0,0,200434
0,4.04,12.5,17.76,0.011469,4.67,5,107,4,10,462579
0,4.76,0.0,28.36,0.00599,4.48,3,67,8,8,200438
0,0.0,0.0,0.0,0.0,0.0,0,10,0,0,462583
0,0.0,0.0,11.11,0.0,0.0,0,18,1,1,462588
0,7.02,9.09,32.8,0.06175725,7.2,9,125,16,16,462591
0,17.95,6.25,29.09,0.0221232,14.55,8,55,4,4,462595
0,5.21,0.0,16.67,0.0,5.21,5,96,3,8,200452
0,8.44,8.33,23.69,0.016243,8.43,21,249,18,20,462596
0,10.0,0.0,21.28,0.0048294,9.22,13,141,5,12,462608
0,6.38,0.0,29.0,0.02661215,6.0,6,100,11,12,462609
0,4.35,0.0,13.04,0.0,4.35,1,23,1,1,462610
0,8.0,0.0,24.0,0.0,8.0,2,25,2,2,462611
0,1.85,1.32,10.0,0.012852,1.54,2,130,3,8,69396
0,6.29,0.0,27.43,0.0042735,6.29,11,175,18,19,462613
0,0.0,0.0,9.09,0.0,0.0,0,33,1,2,462615
0,0.0,0.0,14.29,0.0,0.0,0,21,1,2,331544
0,6.92,8.88,26.53,0.9572358,7.6,86,1131,102,112,462618
0,0.0,0.0,3.28,0.00132,0.0,0,61,0,2,69404
0,10.12,14.26,25.57,1.6293649,12.31,129,1048,85,54,200477
0,0.0,0.0,8.82,0.0,0.0,0,34,2,1,462627
0,5.95,0.0,21.69,0.0009,5.82,11,189,15,15,200486
0,11.11,50.0,22.58,0.014593,16.13,5,31,1,1,69418
0,7.3,4.09,26.85,0.87578366,5.79,39,674,66,76,462635
0,7.09,8.79,26.56,0.39523495,7.53,53,704,58,76,462638
0,6.07,0.0,20.55,0.0042,5.94,13,219,20,12,200494
0,5.23,0.0,24.52,0.0,5.16,8,155,17,13,462641
0,5.56,0.0,27.03,0.00306,5.41,2,37,3,5,462642
0,3.37,0.0,24.16,0.0,3.37,6,178,15,22,462643
0,0.0,0.0,10.53,0.00161,0.0,0,19,1,1,462644
0,0.0,0.0,15.38,0.00072,0.0,0,13,1,1,200497
0,5.67,0.0,22.15,0.015636,5.37,8,149,10,15,69430
0,3.09,0.0,22.56,0.003405,3.05,5,164,14,18,462647
0,0.0,0.0,7.14,0.0,0.0,0,28,0,2,462648
0,4.35,2.99,15.92,0.3033516,3.18,5,157,8,12,462649
0,10.85,6.09,26.47,0.1168174,9.98,63,631,65,39,69434
0,4.81,0.0,28.37,0.006125,4.81,10,208,30,19,200507
0,12.62,9.52,35.86,0.1830754,11.72,17,145,20,15,462652
0,15.52,6.9,32.76,0.12955995,11.21,13,116,11,14,462653
0,0.0,0.0,0.0,0.0,0.0,0,22,0,0,69437
0,9.3,8.11,22.5,0.093528,8.75,7,80,8,3,69436
0,7.44,8.82,22.97,0.225643,7.85,27,344,17,35,462656
0,0.0,0.0,0.0,0.0,0.0,0,5,0,0,200520
0,9.72,4.17,20.83,0.021744,8.33,8,96,4,8,200521
0,9.33,2.86,23.28,0.0303556,8.73,33,378,30,25,200524
0,15.69,2.99,18.64,0.060312,8.47,10,118,4,8,462669
0,10.71,17.38,29.45,0.3574756,13.75,85,618,55,42,69454
0,0.0,0.0,8.33,0.005145,0.0,0,12,0,1,462671
0,7.29,3.23,26.15,0.059165,7.07,40,566,64,44,200527
0,7.69,3.13,23.71,0.031185,6.19,6,97,8,9,200532
0,13.71,33.33,24.81,0.029325,15.04,20,133,9,4,462680
0,20.0,7.69,36.36,0.009411,15.15,5,33,4,3,200537
0,0.0,0.0,18.75,0.0,0.0,0,16,1,2,462683
0,4.17,0.0,24.85,0.0,4.14,7,169,14,21,462693
0,7.63,13.64,32.53,0.0803846,8.79,40,455,44,64,200551
0,8.24,0.0,21.18,0.0,8.24,7,85,4,7,462696
0,2.08,0.0,11.11,0.007716,1.85,1,54,3,2,462695
0,4.76,0.0,17.46,0.003525,4.76,3,63,4,4,462698
0,4.0,0.0,16.0,0.0,4.0,1,25,2,1,462709
0,9.22,0.0,24.31,0.0,9.17,20,218,24,9,462712
0,7.5,3.85,31.72,0.047596,6.99,13,186,21,25,462716
0,9.8,0.0,28.3,0.0,9.43,5,53,6,4,200572
0,0.0,0.0,10.87,0.0,0.0,0,46,1,4,200574
0,2.56,0.0,7.69,0.0,2.56,1,39,0,2,462719
0,3.23,0.0,17.95,0.000855,2.56,1,39,4,2,200576
0,11.71,0.0,19.83,0.00384,10.74,13,121,5,6,200577
0,1.89,16.67,15.25,0.006036,3.39,2,59,3,4,69505
0,12.07,8.18,22.91,0.112074,9.82,27,275,17,19,200579
0,9.72,0.0,24.68,0.00243,9.09,7,77,4,8,200581
0,8.7,6.38,31.89,0.0769524,8.11,15,185,20,24,200582
0,12.5,11.11,24.39,0.012336,12.2,5,41,2,3,462726
0,18.18,0.0,40.74,0.02292,14.81,4,27,4,3,200583
0,10.06,13.76,28.55,3.73505651,11.86,351,2960,270,224,69515
0,13.79,0.0,35.29,0.0,11.76,4,34,0,8,462734
0,11.38,12.96,31.27,0.2989554,12.0,33,275,23,30,462739
