,free_win_rate,paid_win_rate,place,total_paid,win_rate,overall.first,overall.races,overall.second,overall.third,horse_id
0,2.24,0.0,20.37,0.0,2.22,6,270,20,29,429113
0,9.58,7.14,27.64,0.0362766,9.49,35,369,45,22,429119
0,15.22,11.66,31.37,1.173225,14.0,133,950,100,65,166979
0,11.19,15.85,27.34,5.9009479,13.39,494,3690,270,245,35908
0,3.95,3.0,23.75,0.22358,3.87,45,1162,110,121,166986
0,6.67,0.0,27.56,0.00417,6.67,15,225,24,23,166987
0,0.0,0.0,0.0,0.0,0.0,0,5,0,0,429135
0,0.0,0.0,13.79,0.0009,0.0,0,29,2,2,429139
0,3.28,13.33,25.14,0.035533,3.71,13,350,41,34,166996
0,0.0,0.0,0.0,0.0,0.0,0,6,0,0,429141
0,8.96,8.52,28.51,0.569557,8.74,38,435,43,43,429144
0,2.86,0.0,10.64,0.0,2.13,1,47,2,2,35932
0,12.33,8.26,29.72,0.52682715,11.66,155,1329,132,108,35933
0,0.0,0.0,0.0,0.0,0.0,0,11,0,0,429149
0,0.0,0.0,0.0,0.0,0.0,0,14,0,0,429151
0,12.24,0.0,24.49,0.001445,12.24,12,98,6,6,215555
0,13.64,0.0,27.78,0.0100386,11.11,12,108,6,12,167010
0,10.14,0.0,24.89,0.0,9.78,22,225,17,17,167011
0,6.28,2.78,26.18,0.029685,5.82,16,275,28,28,167012
0,0.0,0.0,12.5,0.0,0.0,0,24,0,3,429157
0,11.11,0.0,31.03,0.0,10.34,6,58,8,4,429154
0,6.94,2.7,24.01,0.0450314,6.5,23,354,25,37,167015
0,0.0,0.0,0.0,0.0,0.0,0,15,0,0,429160
0,0.0,0.0,10.61,0.0,0.0,0,66,3,4,429159
0,6.45,0.0,29.03,0.0089,6.45,2,31,3,4,429161
0,21.51,4.76,54.22,1.3592199,18.33,263,1435,282,233,35938
0,0.0,0.0,7.69,0.0,0.0,0,39,2,1,429164
0,0.0,0.0,0.0,0.0,0.0,0,16,0,0,429165
0,8.01,12.46,27.55,0.451584,9.53,83,871,74,83,429170
0,15.94,0.0,30.86,0.053158,13.58,11,81,7,7,429172
0,15.0,11.44,30.93,1.92186978,12.88,102,792,66,77,429177
0,15.38,9.09,25.31,0.3600766,10.79,26,241,18,17,429179
0,12.65,13.76,29.39,1.1176766,13.33,88,660,48,58,429180
0,2.88,0.0,18.27,0.0023532,2.88,3,104,5,11,429182
0,10.0,0.0,19.61,0.00436,9.8,5,51,3,2,167040
0,7.26,22.22,30.08,0.01296,8.27,11,133,15,14,167042
0,7.2,0.0,20.16,0.0013824,6.98,9,129,13,4,429189
0,4.55,0.0,31.03,0.006288,3.45,1,29,3,5,429192
0,6.54,0.0,25.83,0.030425,5.83,7,120,16,8,429196
0,4.2,0.0,19.42,0.095585,4.13,17,412,26,37,429197
0,7.64,7.25,28.38,0.07198399999999999,7.57,28,370,36,41,35981
0,7.41,0.0,40.74,0.00905,7.41,2,27,6,3,429198
0,17.62,9.43,35.37,0.136356,15.85,39,246,25,23,429200
0,9.5,8.33,29.98,0.61091095,9.14,50,547,58,56,429201
0,24.14,16.67,42.86,0.030705,22.86,8,35,6,1,429204
0,10.14,0.0,17.39,0.0,10.14,7,69,4,1,429206
0,0.0,0.0,7.14,0.0,0.0,0,14,0,1,429208
0,17.54,4.76,35.9,0.3515587,14.1,11,78,6,11,429215
0,9.85,0.0,28.79,0.0,9.85,13,132,12,13,429217
0,8.33,0.0,22.22,0.03426,7.41,2,27,2,2,429218
0,12.33,6.67,31.68,0.0139,11.8,19,161,11,21,167075
0,15.15,6.67,36.05,0.0426,14.29,21,147,20,12,429224
0,9.52,0.0,24.31,0.00864,8.33,12,144,17,6,429231
0,7.36,3.09,32.39,0.2203106,6.2,22,355,37,56,429234
0,4.88,0.0,20.61,0.01142085,4.58,6,131,10,11,429246
0,0.0,0.0,0.0,0.0,0.0,0,5,0,0,429249
0,3.57,0.0,10.71,0.0,3.57,1,28,1,1,429250
0,0.0,0.0,7.14,0.0,0.0,0,28,0,2,429251
0,4.74,12.5,28.79,0.0219,5.05,10,198,19,28,429254
0,2.94,0.0,8.57,0.0,2.86,1,35,2,0,167113
0,8.35,9.48,28.72,5.0999832,9.0,304,3377,337,329,36043
0,4.76,0.0,19.05,0.0,4.76,1,21,2,1,429266
0,6.45,4.41,24.62,0.128634,5.38,7,130,15,10,429267
0,9.09,0.0,28.89,0.0,8.89,4,45,5,4,429271
0,6.52,0.0,40.43,0.00801,6.38,3,47,8,8,429272
0,6.67,0.0,40.0,0.0,6.67,5,75,9,16,429273
0,9.76,0.0,28.0,0.0175488,8.0,8,100,12,8,429281
0,7.63,1.32,19.59,0.02412,5.15,10,194,12,16,167138
0,11.11,0.0,22.22,0.0,11.11,2,18,1,1,429284
0,4.89,18.18,22.74,0.0399,5.42,15,277,18,30,429287
0,5.69,0.0,26.83,0.0,5.69,7,123,13,13,429288
0,2.56,0.0,6.87,0.00072,2.29,3,131,5,1,429289
0,8.94,0.0,30.77,0.0165473,8.46,11,130,12,17,429290
0,10.0,0.0,19.05,0.0102074,9.52,2,21,1,1,167144
0,0.0,0.0,0.0,0.0,0.0,0,8,0,0,167149
0,4.35,0.0,28.57,0.0,4.29,3,70,12,5,429295
0,0.0,0.0,0.0,0.0,0.0,0,11,0,0,429300
0,8.7,0.0,17.39,0.0,8.7,2,23,1,1,429301
0,12.24,0.0,25.74,0.0042735,11.88,12,101,9,5,429302
0,0.0,0.0,0.0,0.0,0.0,0,10,0,0,429304
0,1.12,0.0,4.72,0.00027,0.94,1,106,1,3,429305
0,9.73,6.25,27.86,0.03228218,9.45,19,201,25,12,429307
0,3.61,20.0,21.11,0.00684,4.02,8,199,9,25,36092
0,13.04,0.0,38.89,0.036551,11.11,12,108,12,18,429310
0,16.95,2.94,24.73,0.0447,11.83,11,93,6,6,429311
0,10.09,0.0,33.61,0.10934675,9.54,23,241,29,29,429312
0,0.0,33.33,10.0,0.00408,5.0,1,20,0,1,429313
0,8.33,0.0,31.67,0.02154,8.33,5,60,7,7,429314
0,5.5,0.0,22.28,0.002415,5.45,11,202,19,15,167170
0,13.45,4.65,28.4,0.050887,11.11,18,162,15,13,167172
0,10.0,0.0,30.0,0.01338,9.17,11,120,9,16,429317
0,4.62,0.0,22.14,0.00581,4.58,18,393,29,40,167175
0,5.67,8.33,21.43,0.01728,5.78,17,294,25,21,429319
0,2.7,0.0,16.22,0.0,2.7,1,37,3,2,429324
0,0.0,0.0,0.0,0.0,0.0,0,13,0,0,167181
0,3.33,0.0,22.33,0.0,3.26,7,215,23,18,167182
0,9.18,10.0,27.8,0.2532546,9.32,55,590,62,47,429327
0,6.22,9.09,21.74,0.0511,6.72,17,253,17,21,36116
0,5.62,0.0,33.33,0.022105,5.56,5,90,17,8,36118
0,12.75,14.08,27.01,1.178463,13.35,169,1266,103,70,36120
0,0.0,0.0,22.22,0.0,0.0,0,9,1,1,429338
0,5.48,0.0,20.55,0.0,5.48,4,73,6,5,429342
0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,429346
0,9.68,0.0,45.16,0.0,9.68,3,31,2,9,429347
0,7.14,4.35,18.79,0.01632,6.71,10,149,9,9,167204
0,15.79,0.0,15.79,0.0,15.79,3,19,0,0,167208
0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,167209
0,1.55,2.52,16.94,0.23801674,2.02,5,248,21,16,429354
0,17.06,0.0,36.56,0.0867584,15.86,36,227,24,23,429355
0,0.0,0.0,0.0,0.0,0.0,0,4,0,0,167212
0,6.45,0.0,26.88,0.0,6.45,6,93,5,14,36141
0,0.0,0.0,0.0,0.0,0.0,0,8,0,0,167211
0,11.11,12.5,20.45,0.018,11.36,5,44,2,2,429358
0,9.09,0.0,13.89,0.02184,8.33,3,36,2,0,429357
0,19.4,6.38,25.44,0.108504,14.04,16,114,11,2,167222
0,14.74,14.0,36.41,0.144492,14.56,30,206,28,17,36154
0,5.38,0.0,20.0,0.00203,5.26,20,380,24,32,167230
0,1.45,0.0,35.21,0.002935,1.41,1,71,10,14,167233
0,15.91,11.08,27.29,2.19584878,12.9,217,1682,133,109,167237
0,13.01,2.86,37.02,0.03618,11.05,20,181,22,25,36167
0,7.69,0.0,28.07,0.022585,7.6,13,171,20,15,167240
0,16.22,6.45,35.24,0.064294,13.33,14,105,10,13,36168
0,0.0,0.0,6.25,0.0,0.0,0,16,1,0,429386
0,7.32,0.0,24.39,0.0,7.32,3,41,6,1,429388
0,12.24,1.22,22.1,0.0963125,10.3,48,466,30,25,429389
0,10.0,0.0,35.0,0.027684,5.0,1,20,3,3,429390
0,2.38,0.0,14.29,0.0,2.38,1,42,2,3,429391
0,0.0,0.0,30.0,0.0,0.0,0,10,0,3,429392
0,10.64,25.0,24.49,0.00658,11.22,11,98,5,8,167248
0,20.0,0.0,40.0,0.009175,20.0,1,5,1,0,429396
0,9.78,4.55,24.56,0.005232,8.77,10,114,13,5,429399
0,3.75,0.0,22.83,0.008064,3.26,3,92,5,13,429400
0,12.7,4.17,27.11,0.265056,11.62,66,568,55,33,429401
0,6.0,11.11,18.87,0.022008,6.29,10,159,9,11,429402
0,3.7,0.0,19.13,0.0284856,3.28,6,183,10,19,429403
0,0.0,0.0,0.0,0.0,0.0,0,4,0,0,167262
0,12.9,0.0,15.15,0.00252,12.12,4,33,1,0,429407
0,13.48,0.0,34.83,0.0,13.48,12,89,6,13,429408
0,0.0,0.0,8.33,0.0,0.0,0,12,0,1,429409
0,9.7,0.0,29.03,0.069408,5.99,13,217,19,31,429411
0,9.52,0.0,37.5,0.002635,8.33,2,24,6,1,167268
0,8.16,0.0,23.19,0.02258,8.12,28,345,29,23,298345
0,4.96,50.0,25.2,0.01998,5.69,7,123,11,13,429420
0,5.08,0.0,20.97,0.01152,4.84,3,62,8,2,429422
0,2.44,0.0,8.33,0.005465,2.08,1,48,1,2,167279
0,9.36,6.06,28.92,0.0838722,8.82,18,204,25,16,429424
0,12.7,8.82,27.96,0.19226917,12.54,105,837,82,47,167281
0,6.34,0.0,22.55,0.03462,6.1,23,377,30,32,429423
0,21.01,0.0,38.21,0.0,20.33,25,123,15,7,167278
0,7.69,5.59,34.46,0.659609,6.77,22,325,43,47,36213
0,14.99,18.18,27.37,0.011628,15.18,56,369,22,23,167286
0,10.19,3.33,30.39,0.2334568,8.05,31,385,46,40,167292
0,4.0,4.35,27.4,0.02346,4.11,3,73,10,7,429438
0,1.12,0.0,18.89,0.00132,1.11,1,90,8,8,167295
0,16.31,4.93,20.87,0.091926,11.01,48,436,25,18,36223
0,7.58,0.0,14.93,0.0,7.46,5,67,2,3,167294
0,6.11,0.0,23.28,0.00102,6.11,16,262,20,25,167296
0,4.76,0.0,20.69,0.013515,3.45,1,29,1,4,167302
0,3.95,0.0,20.79,0.0093,3.93,7,178,12,18,429450
0,11.18,10.4,29.19,0.9319588,10.86,166,1528,156,124,36235
0,4.0,0.0,23.84,0.08008535,3.97,6,151,16,14,429452
0,50.0,0.0,50.0,0.0,50.0,1,2,0,0,429451
0,2.94,25.0,13.16,0.01152,5.26,2,38,3,0,167311
0,12.16,2.08,25.74,0.078699,10.56,32,303,27,19,429458
0,9.97,0.0,24.16,0.120527,9.87,38,385,31,24,429459
0,4.4,20.0,33.33,0.022542,5.21,5,96,9,18,429460
0,10.92,0.0,22.76,0.04773,10.16,25,246,18,13,429462
0,12.17,0.0,46.76,0.2503302,10.65,23,216,42,36,429464
0,22.22,0.0,55.56,0.0252,22.22,2,9,2,1,429465
0,14.56,0.0,29.13,0.0021423,14.56,15,103,7,8,429466
0,8.85,0.0,27.19,0.0522836,7.83,17,217,19,23,429467
0,3.03,0.0,28.57,0.023776,2.04,1,49,5,8,429468
0,4.44,0.0,15.52,0.0172896,3.45,2,58,5,2,429469
0,12.67,2.01,29.82,2.34784541,4.69,28,597,59,91,429470
0,4.35,0.0,14.58,0.0,4.17,2,48,2,3,429472
0,6.83,0.0,24.76,0.35950285,5.83,36,618,55,62,429473
0,7.89,0.0,35.48,0.0471,4.84,3,62,10,9,429474
0,8.33,0.0,58.33,0.005595,8.33,1,12,3,3,429475
0,14.82,6.44,46.08,1.138038,12.61,156,1237,210,204,36257
0,10.0,0.0,25.64,0.008064,8.97,7,78,9,4,429477
0,0.0,0.0,35.71,0.0,0.0,0,14,1,4,429478
0,3.03,0.0,23.68,0.012936,2.63,1,38,5,3,429479
0,10.0,5.56,24.49,0.027109,9.18,9,98,6,9,429480
0,3.96,0.0,28.45,0.00531,3.45,4,116,11,18,167335
0,3.7,0.0,28.57,0.011325,3.57,1,28,3,4,429482
0,19.05,0.0,43.75,0.038724,12.5,4,32,3,7,429484
0,7.43,7.14,26.3,0.1016184,7.4,27,365,34,35,429485
0,9.78,0.0,22.61,0.02382,9.54,27,283,23,14,429486
0,9.91,11.96,28.25,1.7863646,10.78,205,1901,187,145,36278
0,5.43,0.0,19.79,0.0,5.21,5,96,6,8,429496
0,5.26,0.0,9.09,0.0024,4.55,1,22,0,1,429500
0,0.0,0.0,4.44,0.0,0.0,0,45,0,2,429508
0,0.0,0.0,0.0,0.0,0.0,0,15,0,0,429510
0,14.29,0.0,14.29,0.01392,14.29,1,7,0,0,429514
0,0.0,0.0,0.0,0.0,0.0,0,13,0,0,429517
0,7.39,3.7,25.85,0.39174,7.11,52,731,50,87,298447
0,0.0,0.0,0.0,0.0,0.0,0,6,0,0,429522
0,0.0,0.0,0.0,0.0,0.0,0,13,0,0,429523
0,0.0,0.0,0.0,0.0,0.0,0,14,0,0,429525
0,0.0,0.0,0.0,0.0,0.0,0,12,0,0,429526
0,11.41,4.76,32.68,0.06602685,10.73,22,205,25,20,429535
0,13.64,7.69,35.64,0.016356,12.87,13,101,9,14,429537
0,8.62,0.0,28.81,0.0,8.47,5,59,10,2,167395
0,9.2,14.93,27.57,1.668771,11.95,150,1255,113,83,429541
0,12.5,0.0,41.67,0.00546,12.5,3,24,2,5,429542
0,10.94,7.69,23.05,0.018708,10.78,29,269,20,13,429543
0,1.54,6.82,22.94,0.054058,3.67,4,109,13,8,429546
0,2.17,2.44,26.44,0.054685,2.3,2,87,10,11,429547
0,7.77,5.71,23.9,0.075411,7.55,24,318,25,27,429551
0,0.0,0.0,8.0,0.0,0.0,0,25,1,1,429552
0,2.67,0.0,20.0,0.0,2.67,2,75,3,10,429556
0,12.6,9.3,30.8,0.206904,12.11,35,289,33,21,429557
0,0.0,0.0,38.1,0.00322,0.0,0,21,2,6,429558
0,0.0,0.0,12.5,0.0,0.0,0,8,0,1,167415
0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,167416
0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,167414
0,4.58,2.33,20.66,0.0156,4.26,13,305,18,32,429559
0,0.0,0.0,7.69,0.0,0.0,0,13,0,1,429563
0,5.32,0.0,30.77,0.008025,4.81,5,104,11,16,167412
0,6.85,0.0,27.89,0.033038,6.77,17,251,23,30,429566
0,4.13,0.0,13.55,0.004145,3.66,10,273,10,17,167422
0,6.87,6.1,26.2,0.294903,6.59,44,668,70,61,429568
0,5.77,0.0,27.78,0.00097,5.56,6,108,8,16,167427
0,0.0,0.0,0.0,0.0,0.0,0,10,0,0,429575
0,11.51,12.21,29.37,0.225848,11.71,69,589,56,48,167432
0,8.49,0.0,27.7,0.001375,8.45,18,213,27,14,167431
0,3.45,14.29,23.08,0.00561,4.62,3,65,5,7,167435
0,4.0,0.0,24.0,0.002685,4.0,1,25,0,5,167436
0,9.8,3.57,30.94,0.074328,8.84,16,181,24,16,429581
0,18.28,8.28,34.13,2.12009245,13.36,128,958,116,83,429583
0,6.13,1.3,27.62,0.17071035,5.56,36,648,68,75,429584
0,15.54,3.57,36.65,0.22005944,14.03,31,221,31,19,429586
0,8.99,11.03,27.13,0.699561,9.95,84,844,78,67,167443
0,7.98,8.16,29.87,0.084776,8.0,30,375,48,34,36371
0,10.15,12.45,24.97,0.85453835,11.26,161,1430,94,102,167446
0,3.58,0.0,22.41,0.024664,3.53,34,964,72,110,36376
0,12.5,0.0,28.57,0.007495,7.14,1,14,2,1,167449
0,7.14,0.0,28.24,0.001185,7.06,6,85,10,8,167457
0,9.79,6.67,23.85,0.096548,9.16,48,524,35,42,36387
0,4.0,1.23,18.78,0.0507252,2.76,5,181,11,18,167463
0,20.0,16.67,41.51,0.051012,18.87,10,53,8,4,429609
0,5.48,0.0,35.06,0.005125,5.19,4,77,14,9,167468
0,6.78,0.0,15.25,0.0,6.78,4,59,3,2,429615
0,0.0,0.0,0.0,0.0,0.0,0,31,0,0,429616
0,14.38,9.16,25.51,0.6998698,11.84,167,1411,113,80,36401
0,3.85,0.0,21.43,0.004032,3.57,1,28,0,5,429618
0,9.01,9.22,27.49,1.602972,9.16,124,1353,142,106,36402
0,7.14,0.0,33.33,0.01281,5.05,5,99,10,18,167478
0,4.04,33.33,15.69,0.014256,4.9,5,102,9,2,429624
0,9.52,0.0,13.64,0.0,9.09,2,22,0,1,429628
0,5.43,6.11,26.2,0.513063,5.8,58,1000,111,93,36416
0,11.49,10.45,26.56,0.3822876,11.09,96,866,70,64,36419
0,11.39,0.0,29.11,0.02202,11.39,9,79,6,8,429640
0,3.66,0.0,24.52,0.005976,3.37,14,416,45,43,36432
0,9.41,0.0,31.76,0.0,9.41,8,85,10,9,429649
0,7.03,6.25,25.22,0.141709,6.92,31,448,30,52,429650
0,12.7,11.54,26.97,0.03831,12.36,11,89,8,5,298579
0,8.47,0.0,24.29,0.02202,8.47,15,177,21,7,429652
0,0.0,0.0,0.0,0.0,0.0,0,4,0,0,429655
0,4.4,0.0,20.59,0.00744,3.92,4,102,5,12,167511
0,7.14,0.0,22.58,0.00027,6.45,4,62,5,5,167513
0,12.88,0.0,35.42,0.0091,11.81,17,144,10,24,167515
0,3.19,0.0,22.87,0.03429,3.19,6,188,14,23,429659
0,5.56,0.0,26.0,0.034314,4.0,2,50,4,7,429660
0,22.03,0.0,35.71,0.02646,18.57,13,70,5,7,429662
0,4.07,0.0,25.4,0.0096192,3.97,5,126,11,16,429664
0,5.88,0.0,17.65,0.02202,5.88,1,17,0,2,429665
0,0.0,0.0,11.76,0.0,0.0,0,102,5,7,167522
0,5.08,0.0,20.57,0.0,5.06,16,316,24,25,429667
0,0.0,0.0,18.18,0.00108,0.0,0,11,0,2,429672
0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,429673
0,7.03,16.67,23.56,0.01095,7.33,14,191,15,16,429674
0,12.88,3.85,28.26,0.02784,10.33,19,184,21,12,167534
0,1.16,0.0,27.91,0.0,1.16,1,86,12,11,429679
0,7.69,11.76,26.32,0.043344,8.42,8,95,11,6,429680
0,12.06,14.16,28.4,1.51717568,12.76,212,1662,142,118,167539
0,8.94,11.11,22.73,0.00816,9.09,12,132,6,12,429690
0,3.52,0.0,28.34,0.00775,3.26,10,307,30,47,167552
0,9.4,10.91,26.13,0.565927,9.8,147,1500,129,116,167554
0,6.58,0.0,23.68,0.0,6.58,5,76,4,9,429700
0,9.59,0.0,32.91,0.014109,8.86,7,79,9,10,36484
0,3.85,0.0,23.08,0.0,3.85,1,26,3,2,429701
0,0.0,0.0,7.69,0.0,0.0,0,13,0,1,167559
0,9.09,0.0,31.82,0.006015,9.09,2,22,2,3,429703
0,13.25,6.67,37.76,0.04298112,12.24,12,98,9,16,429702
0,1.27,0.0,25.93,0.004365,1.23,1,81,6,14,167562
0,4.11,0.0,23.29,0.0,4.11,3,73,6,8,429715
0,1.96,0.0,9.43,0.0,1.89,1,53,2,2,167573
0,0.0,0.0,11.36,0.0,0.0,0,44,1,4,429724
0,5.85,0.0,23.12,0.02232,5.78,10,173,14,16,429729
0,6.43,1.82,30.75,0.145848,5.67,19,335,40,44,429731
0,11.27,0.0,32.69,0.01463776,11.06,23,208,22,23,429734
0,7.41,0.0,18.52,0.0,7.41,2,27,0,3,429737
0,12.77,8.7,25.71,0.07146,11.43,8,70,1,9,429739
0,1.59,0.0,23.19,0.02586,1.45,1,69,6,9,429740
0,7.76,8.33,29.0,0.017456,7.79,18,231,27,22,167598
0,0.0,0.0,0.0,0.0,0.0,0,37,0,0,429743
0,1.08,0.0,18.57,0.002755,1.07,3,280,26,23,167608
0,10.32,6.75,25.68,0.48771,9.49,126,1328,117,98,36537
0,5.24,0.0,24.21,0.014466,5.17,41,793,80,71,167612
0,10.53,2.84,29.41,0.3005256,6.27,16,255,34,25,167616
0,0.0,5.0,16.67,0.0269568,2.78,1,36,2,3,429766
0,9.88,20.0,33.72,0.00432,10.47,9,86,10,10,167626
0,2.13,0.0,31.58,0.010775,2.11,2,95,11,17,429771
0,9.52,0.0,20.0,0.00556,8.57,6,70,6,2,167629
0,10.67,8.33,24.71,0.691716,9.73,102,1048,82,75,36557
0,10.13,0.0,19.32,0.012705,9.09,8,88,3,6,429780
0,7.77,4.35,25.5,0.0800076,6.71,10,149,11,17,429781
0,13.59,0.0,34.55,0.02162627,12.73,14,110,9,15,429787
0,9.38,0.0,50.0,0.04167025,8.33,3,36,6,9,429788
0,3.54,0.0,14.62,0.005685,3.08,8,260,12,18,167644
0,2.99,0.0,16.42,0.0,2.99,2,67,5,4,429795
0,7.69,0.0,15.38,0.02412,7.69,1,13,0,1,429796
0,5.8,0.0,25.23,0.135498,5.41,12,222,11,33,429798
0,7.03,0.0,26.57,0.00228,6.29,9,143,14,15,167656
0,6.25,10.34,24.82,0.0864448,7.09,20,282,28,22,167662
0,4.35,0.0,10.0,0.01944,4.0,2,50,2,1,429806
0,5.88,0.0,18.97,0.01551,5.17,3,58,2,6,36593
0,9.38,0.0,31.71,0.0027,7.32,3,41,5,5,429809
0,7.58,0.0,20.14,0.004035,6.94,10,144,12,7,429819
0,0.0,0.0,50.0,0.0,0.0,0,2,1,0,429821
0,14.93,8.0,25.77,0.089305,12.27,40,326,25,19,167678
0,0.0,0.0,0.0,0.0,0.0,0,10,0,0,429824
0,10.53,0.0,24.68,0.006015,10.39,8,77,4,7,429826
0,10.81,0.0,27.41,0.08242,10.75,118,1098,106,77,167682
0,9.71,18.0,23.53,0.0270984,12.42,19,153,10,7,429831
0,11.11,11.11,17.54,0.0071712,11.11,19,171,5,6,429832
0,1.55,0.0,23.77,0.00311,1.54,5,324,30,42,167693
0,8.47,0.0,32.5,0.010025,8.33,10,120,17,12,429840
0,9.72,0.0,16.44,0.0,9.59,7,73,4,1,429843
0,0.0,0.0,7.69,0.0,0.0,0,13,0,1,429844
0,0.0,0.0,3.09,0.0,0.0,0,97,3,0,429852
0,6.0,0.0,21.19,0.0,5.96,9,151,13,10,429855
0,16.36,0.0,31.62,0.00276,15.38,18,117,9,10,429858
0,7.34,0.0,23.27,0.02018,6.6,21,318,23,30,36642
0,8.33,2.5,26.56,0.018193,4.69,3,64,4,10,36644
0,0.0,0.0,0.0,0.0,0.0,0,7,0,0,429862
0,8.75,10.65,21.93,0.4676872,9.22,114,1236,76,81,167721
0,13.33,8.74,27.88,0.186906,12.06,45,373,34,25,36651
0,2.13,6.96,22.05,1.1618306,3.97,45,1134,82,123,429869
0,7.77,11.11,24.92,0.01291,7.97,24,301,22,29,167725
0,10.4,9.3,30.95,0.0941913,10.12,17,168,17,18,429877
0,5.83,0.0,26.85,0.01481,5.56,6,108,8,15,429878
0,3.57,0.0,6.9,0.0,3.45,1,29,0,1,429880
0,6.67,0.0,20.63,0.002825,4.76,3,63,6,4,36666
0,8.26,11.76,30.77,0.031794,9.09,13,143,17,14,36670
0,12.64,10.8,24.29,0.1891728,11.63,45,387,27,22,167747
0,6.49,4.17,26.22,0.077553,6.29,18,286,30,27,36678
0,0.0,0.0,4.76,0.0,0.0,0,42,2,0,429894
0,18.01,13.73,33.08,0.0637118,16.35,43,263,21,23,167752
0,5.24,0.0,22.8,0.0072,5.2,13,250,23,21,36681
0,2.48,0.0,11.48,0.0145318,2.46,3,122,5,6,429909
0,8.82,0.0,25.0,0.0033,7.5,3,40,3,4,429913
0,0.0,0.0,16.67,0.0,0.0,0,6,1,0,429916
0,3.85,0.0,3.85,0.0,3.85,1,26,0,0,429917
0,6.43,0.0,21.05,0.0,6.43,11,171,14,11,429921
0,5.13,0.0,23.08,0.0,5.13,2,39,3,4,429922
0,0.0,0.0,9.09,0.000825,0.0,0,22,2,0,36705
0,3.23,16.67,20.93,0.016254,6.98,3,43,5,1,36712
0,10.23,10.38,27.06,0.64520535,10.31,69,669,57,55,167790
0,4.45,3.08,22.66,0.315234,4.1,21,512,37,58,429935
0,8.89,0.0,25.5,0.0185,8.05,12,149,12,14,429937
0,8.11,0.0,34.78,0.015768,6.52,3,46,6,7,429938
0,5.43,0.0,23.1,0.0,5.41,22,407,31,41,429941
0,10.71,0.0,28.57,0.003495,10.71,3,28,1,4,429945
0,2.86,0.0,23.08,0.00912,2.56,1,39,3,5,429950
0,2.38,0.0,12.94,0.0,2.35,2,85,2,7,429951
0,10.64,0.0,40.43,0.0,10.64,5,47,4,10,429953
0,3.13,4.76,20.58,0.028074,3.25,9,277,17,31,429954
0,3.52,0.0,23.16,0.00880425,3.51,10,285,22,34,429955
0,18.18,0.0,39.13,0.0038556,17.39,4,23,0,5,429959
0,5.88,14.29,27.27,0.005875,6.29,9,143,11,19,167818
0,6.12,4.35,23.76,0.187109,4.96,14,282,21,32,167820
0,16.73,9.09,33.33,0.51482605,14.36,56,390,43,31,429965
0,11.54,9.09,33.82,0.05782315,11.27,23,204,22,24,429967
0,11.36,0.0,28.57,0.00648,8.93,5,56,3,8,429968
0,8.55,0.0,28.0,0.00408,8.0,10,125,15,10,429969
0,9.31,8.48,30.06,0.4721355,9.15,81,885,105,80,36751
0,8.11,0.0,22.97,0.0,8.11,6,74,3,8,429971
0,14.69,7.14,28.66,0.057864,14.01,22,157,10,13,429978
0,5.3,0.0,23.15,0.04582,5.25,22,419,27,48,429982
0,9.09,8.47,20.99,0.0481126,8.64,7,81,8,2,36768
0,3.03,0.0,24.24,0.01005,3.03,1,33,2,5,429989
0,23.26,0.0,39.39,0.01575,20.2,20,99,9,10,36773
0,7.23,0.0,33.68,0.020733,6.32,6,95,11,15,429998
0,13.33,0.0,25.0,0.0,11.11,8,72,8,2,429999
0,8.87,9.52,29.41,0.20759393,9.09,17,187,15,23,430000
0,5.1,0.0,30.57,0.02603685,5.1,8,157,17,23,430005
0,5.88,0.0,23.88,0.0,5.88,17,289,22,30,430010
0,10.8,0.0,28.33,0.048915,10.33,31,300,30,24,298939
0,16.67,15.66,32.33,2.115791,16.04,128,798,68,62,36796
0,0.0,0.0,6.9,0.0,0.0,0,29,1,1,430013
0,0.0,0.0,14.81,0.0,0.0,0,27,2,2,430014
0,2.86,20.0,25.0,0.012288,5.0,2,40,5,3,430011
0,11.49,8.08,20.0,0.0521716,10.56,38,360,22,12,167871
0,2.79,0.0,9.73,0.0068598,2.7,5,185,6,7,430017
0,10.11,7.94,27.65,0.0781068,9.71,33,340,31,30,430018
0,0.0,0.0,5.26,0.0,0.0,0,95,2,3,430020
0,17.39,0.0,36.0,0.0,16.0,8,50,7,3,430022
0,10.56,7.55,29.22,0.553854,9.47,69,729,80,64,167880
0,7.94,0.0,22.06,0.01848,7.35,5,68,7,3,167881
0,11.04,12.37,26.17,1.210506,11.86,150,1265,97,84,167882
0,5.98,9.09,20.31,0.01051,6.25,8,128,8,10,36809
0,2.78,0.0,14.86,0.0,2.7,2,74,5,4,167884
0,9.84,9.33,23.26,0.0546234,9.69,25,258,22,13,430029
0,3.57,0.0,14.29,0.0046,2.04,1,49,5,1,167886
0,3.39,0.0,32.26,0.004795,3.23,2,62,8,10,36813
0,10.71,0.0,33.62,0.003705,10.34,12,116,13,14,298960
0,11.63,7.69,30.8,1.005381,10.55,25,237,21,27,167889
0,4.0,0.0,8.0,0.0,4.0,2,50,2,0,430033
