,timestamp,eth_price
2240,458072,3503.39
2241,458073,3495.15
2242,458074,3468.63
2243,458075,3458.08
2244,458076,3479.99
2245,458077,3467.48
2246,458078,3481.47
2247,458079,3448.16
2248,458080,3425.39
2249,458081,3450.74
2250,458082,3438.83
2251,458083,3462.0
2252,458084,3492.75
2253,458085,3510.31
2254,458086,3509.59
2255,458087,3528.61
2256,458088,3520.3
2257,458089,3508.45
2258,458090,3520.79
2259,458091,3515.67
2260,458092,3524.66
2261,458093,3524.9
2262,458094,3521.15
2263,458095,3519.04
2264,458096,3527.64
2265,458097,3525.51
2266,458098,3509.92
2267,458099,3517.13
2268,458100,3523.4
2269,458101,3509.18
2270,458102,3478.51
2271,458103,3452.89
2272,458104,3453.17
2273,458105,3466.02
2274,458106,3451.85
2275,458107,3445.61
2276,458108,3465.34
2277,458109,3442.85
2278,458110,3453.92
2279,458111,3444.2
2280,458112,3407.43
2281,458113,3325.79
2282,458114,3344.91
2283,458115,3343.99
2284,458116,3343.28
2285,458117,3360.36
2286,458118,3369.06
2287,458119,3369.0
2288,458120,3346.18
2289,458121,3357.45
2290,458122,3348.43
2291,458123,3327.8
2292,458124,3305.29
2293,458125,3306.85
2294,458126,3254.22
2295,458127,3257.59
2296,458128,3256.76
2297,458129,3211.77
2298,458130,3218.16
2299,458131,3237.97
2300,458132,3225.78
2301,458133,3233.68
2302,458134,3227.19
2303,458135,3189.13
2304,458136,3168.57
2305,458137,3154.08
2306,458138,3192.59
2307,458139,3185.22
2308,458140,3186.25
2309,458141,3206.97
2310,458142,3219.23
2311,458143,3213.65
2312,458144,3225.34
2313,458145,3224.74
2314,458146,3227.55
2315,458147,3222.93
2316,458148,3251.64
2317,458149,3230.98
2318,458150,3229.45
2319,458151,3188.86
2320,458152,3199.2
2321,458153,3221.27
2322,458154,3225.64
2323,458155,3239.28
2324,458156,3218.19
2325,458157,3239.35
2326,458158,3219.42
2327,458159,3236.18
2328,458160,3227.86
2329,458161,3219.16
2330,458162,3248.71
2331,458163,3262.95
2332,458164,3268.17
2333,458165,3258.8
2334,458166,3270.47
2335,458167,3267.21
2336,458168,3286.57
2337,458169,3292.86
2338,458170,3289.68
2339,458171,3286.79
2340,458172,3258.72
2341,458173,3237.17
2342,458174,3227.2
2343,458175,3291.91
2344,458176,3282.01
2345,458177,3267.24
2346,458178,3245.96
2347,458179,3258.79
2348,458180,3239.1
2349,458181,3250.59
2350,458182,3222.62
2351,458183,3191.3
2352,458184,3193.11
2353,458185,3216.62
2354,458186,3217.33
2355,458187,3188.95
2356,458188,3210.4
2357,458189,3207.88
2358,458190,3226.49
2359,458191,3202.84
2360,458192,3210.35
2361,458193,3209.77
2362,458194,3208.34
2363,458195,3212.8
2364,458196,3210.15
2365,458197,3230.22
2366,458198,3222.46
2367,458199,3229.03
2368,458200,3209.68
2369,458201,3221.33
2370,458202,3242.17
2371,458203,3234.03
2372,458204,3234.28
2373,458205,3224.82
2374,458206,3238.09
2375,458207,3248.24
2376,458208,3259.29
2377,458209,3250.48
2378,458210,3257.72
2379,458211,3261.15
2380,458212,3258.41
2381,458213,3253.58
2382,458214,3245.44
2383,458215,3251.67
2384,458216,3243.84
2385,458217,3243.84
2386,458218,3241.45
2387,458219,3246.1
2388,458220,3252.45
2389,458221,3244.82
2390,458222,3240.82
2391,458223,3251.63
2392,458224,3256.89
2393,458225,3278.8
2394,458226,3296.53
2395,458227,3289.04
2396,458228,3292.68
2397,458229,3289.54
2398,458230,3270.9
2399,458231,3223.66
2400,458232,3203.41
2401,458233,3204.7
2402,458234,3187.92
2403,458235,3164.19
2404,458236,3175.86
2405,458237,3179.89
2406,458238,3185.81
2407,458239,3178.16
2408,458240,3179.1
2409,458241,3162.12
2410,458242,3081.21
2411,458243,3078.57
2412,458244,3051.95
2413,458245,3055.1
2414,458246,3048.05
2415,458247,3025.17
2416,458248,3003.83
2417,458249,3019.4
2418,458250,3023.27
2419,458251,3036.84
2420,458252,3004.9
2421,458253,2993.16
2422,458254,2964.94
2423,458255,3000.59
2424,458256,2979.78
2425,458257,2971.76
2426,458258,2972.87
2427,458259,2966.8
2428,458260,2983.05
2429,458261,3001.43
2430,458262,3019.19
2431,458263,3006.67
2432,458264,3025.74
2433,458265,3026.5
2434,458266,3026.13
2435,458267,3017.14
2436,458268,3041.4
2437,458269,3080.74
2438,458270,3052.5
2439,458271,3028.15
2440,458272,3045.48
2441,458273,3042.98
2442,458274,3033.81
2443,458275,3002.21
2444,458276,2973.08
2445,458277,2987.73
2446,458278,3010.32
2447,458279,3014.5
2448,458280,3028.2
2449,458281,3026.79
2450,458282,3030.3
2451,458283,3046.34
2452,458284,3049.4
2453,458285,3060.25
2454,458286,3065.16
2455,458287,3048.84
2456,458288,3051.79
2457,458289,3056.03
2458,458290,3050.94
2459,458291,3033.01
2460,458292,3014.71
2461,458293,3006.97
2462,458294,3080.05
2463,458295,3073.59
2464,458296,3094.26
2465,458297,3086.88
2466,458298,3081.96
2467,458299,3106.87
2468,458300,3086.52
2469,458301,3105.94
2470,458302,3106.22
2471,458303,3123.4
2472,458304,3118.7
2473,458305,3119.4
2474,458306,3139.82
2475,458307,3126.87
2476,458308,3118.37
2477,458309,3112.43
2478,458310,3110.93
2479,458311,3108.1
2480,458312,3113.99
2481,458313,3107.79
2482,458314,3100.54
2483,458315,3079.43
2484,458316,3073.05
2485,458317,3087.51
2486,458318,3047.11
2487,458319,3044.39
2488,458320,3016.32
2489,458321,3016.31
2490,458322,3021.77
2491,458323,2983.8
2492,458324,2996.3
2493,458325,3013.89
2494,458326,3020.0
2495,458327,3014.72
2496,458328,3022.03
2497,458329,3015.54
2498,458330,3023.78
2499,458331,3024.82
2500,458332,3041.86
2501,458333,3032.94
2502,458334,3038.93
2503,458335,3023.76
2504,458336,3034.81
2505,458337,3025.21
2506,458338,3024.5
2507,458339,3031.65
2508,458340,3027.8
2509,458341,3021.82
2510,458342,3007.28
2511,458343,3036.31
2512,458344,3029.22
2513,458345,3023.24
2514,458346,3031.83
2515,458347,3029.97
2516,458348,3023.15
2517,458349,3030.82
2518,458350,3035.48
2519,458351,3033.31
2520,458352,3040.97
2521,458353,3042.94
2522,458354,3040.74
2523,458355,3041.64
2524,458356,3038.77
2525,458357,3045.43
2526,458358,3042.42
2527,458359,3038.34
2528,458360,3035.23
2529,458361,3035.69
2530,458362,3034.26
2531,458363,3040.01
2532,458364,3040.05
2533,458365,3043.76
2534,458366,3042.01
2535,458367,3047.22
2536,458368,3017.97
2537,458369,3026.86
2538,458370,3020.71
2539,458371,3026.18
2540,458372,3024.93
2541,458373,3033.25
2542,458374,3050.68
2543,458375,3061.53
2544,458376,3059.74
2545,458377,3056.9
2546,458378,3058.05
2547,458379,3032.32
2548,458380,3029.9
2549,458381,3037.87
2550,458382,3042.74
2551,458383,3042.33
2552,458384,3038.28
2553,458385,3041.43
2554,458386,3043.31
2555,458387,3042.35
2556,458388,3048.27
2557,458389,3048.48
2558,458390,3062.14
2559,458391,3064.23
2560,458392,3073.62
2561,458393,3059.39
2562,458394,3051.17
2563,458395,3032.59
2564,458396,3052.85
2565,458397,3045.92
2566,458398,3055.46
2567,458399,3046.2
2568,458400,2988.62
2569,458401,2991.42
2570,458402,2990.25
2571,458403,2995.61
2572,458404,2995.7
2573,458405,2913.2
2574,458406,2915.6
2575,458407,2916.31
2576,458408,2892.78
2577,458409,2893.98
2578,458410,2909.18
2579,458411,2908.83
2580,458412,2912.32
2581,458413,2941.97
2582,458414,2923.45
2583,458415,2928.88
2584,458416,2914.82
2585,458417,2928.36
2586,458418,2985.05
2587,458419,3014.8
2588,458420,3005.75
2589,458421,3006.07
2590,458422,3043.0
2591,458423,3065.81
2592,458424,3055.97
2593,458425,3060.23
2594,458426,3053.28
2595,458427,3040.4
2596,458428,3038.04
2597,458429,3046.91
2598,458430,3038.23
2599,458431,3046.31
2600,458432,3039.48
2601,458433,3041.51
2602,458434,3039.38
2603,458435,3054.3
2604,458436,3042.23
2605,458437,3062.19
2606,458438,3094.81
2607,458439,3114.15
2608,458440,3111.61
2609,458441,3103.04
2610,458442,3092.65
2611,458443,3099.78
2612,458444,3111.53
2613,458445,3095.24
2614,458446,3099.59
2615,458447,3098.75
2616,458448,3102.29
2617,458449,3077.3
2618,458450,3087.59
2619,458451,3087.81
2620,458452,3092.47
2621,458453,3086.97
2622,458454,3100.58
2623,458455,3101.48
2624,458456,3090.6
2625,458457,3102.03
2626,458458,3107.24
2627,458459,3127.18
2628,458460,3154.28
2629,458461,3157.47
2630,458462,3103.91
2631,458463,3100.42
2632,458464,3069.11
2633,458465,3082.92
2634,458466,3081.97
2635,458467,3050.12
2636,458468,3070.37
2637,458469,3085.41
2638,458470,3084.93
2639,458471,3086.13
2640,458472,3076.97
2641,458473,3086.55
2642,458474,3101.14
2643,458475,3091.88
2644,458476,3097.79
2645,458477,3084.76
2646,458478,3073.19
2647,458479,3078.07
2648,458480,3084.95
2649,458481,3084.95
2650,458482,3084.95
2651,458483,3084.95
2652,458484,3084.95
2653,458485,3084.95
2654,458486,3084.95
2655,458487,3084.95
2656,458488,3084.95
2657,458489,3084.95
2658,458490,3071.28
2659,458491,3059.18
2660,458492,3026.72
2661,458493,3001.33
2662,458494,3003.12
2663,458495,2983.92
2664,458496,2984.16
2665,458497,2987.44
2666,458498,2997.43
2667,458499,3000.0
2668,458500,2995.58
2669,458501,3015.82
2670,458502,3012.62
2671,458503,3011.79
2672,458504,3020.53
2673,458505,3000.76
2674,458506,2985.86
2675,458507,3005.66
2676,458508,3014.71
2677,458509,3001.52
2678,458510,2988.85
2679,458511,2973.4
2680,458512,2949.68
2681,458513,2948.11
2682,458514,2950.36
2683,458515,2970.17
2684,458516,2956.67
2685,458517,2972.13
2686,458518,2964.75
2687,458519,2959.02
2688,458520,2962.82
2689,458521,2955.61
2690,458522,2963.16
2691,458523,2959.02
2692,458524,2946.94
2693,458525,2948.61
2694,458526,2955.39
2695,458527,2953.18
2696,458528,2960.22
2697,458529,2964.32
2698,458530,2955.1
2699,458531,2957.79
2700,458532,2959.46
2701,458533,2962.39
2702,458534,2963.55
2703,458535,2963.54
2704,458536,2967.01
2705,458537,2965.19
2706,458538,2960.86
2707,458539,2949.19
2708,458540,2953.92
2709,458541,2963.37
2710,458542,2967.76
2711,458543,2956.23
2712,458544,2933.49
2713,458545,2936.53
2714,458546,2928.64
2715,458547,2932.98
2716,458548,2956.51
2717,458549,2951.81
2718,458550,2945.93
2719,458551,2952.94
2720,458552,2950.1
2721,458553,2946.57
2722,458554,2949.77
2723,458555,2947.35
2724,458556,2939.48
2725,458557,2935.44
2726,458558,2939.16
2727,458559,2947.75
2728,458560,2944.51
2729,458561,2941.57
2730,458562,2923.41
2731,458563,2952.0
2732,458564,2960.31
2733,458565,2941.32
2734,458566,2945.99
2735,458567,2929.69
2736,458568,2921.96
2737,458569,2857.2
2738,458570,2865.67
2739,458571,2861.19
2740,458572,2876.18
2741,458573,2865.83
2742,458574,2850.81
2743,458575,2821.58
2744,458576,2812.33
2745,458577,2809.26
2746,458578,2827.7
2747,458579,2825.35
2748,458580,2862.31
2749,458581,2860.16
2750,458582,2857.85
2751,458583,2871.76
2752,458584,2869.89
2753,458585,2924.47
2754,458586,2928.65
2755,458587,2960.79
2756,458588,3013.15
2757,458589,2999.59
2758,458590,3008.36
2759,458591,3009.59
2760,458592,3006.78
2761,458593,3011.57
2762,458594,3003.37
2763,458595,2998.72
2764,458596,3001.29
2765,458597,3006.78
2766,458598,3005.01
2767,458599,2995.71
2768,458600,3003.95
2769,458601,3000.41
2770,458602,2995.63
2771,458603,2994.55
2772,458604,3003.32
2773,458605,2978.75
2774,458606,2942.94
2775,458607,2896.24
2776,458608,2859.18
2777,458609,2882.1
2778,458610,2860.22
2779,458611,2857.04
2780,458612,2838.97
2781,458613,2829.12
2782,458614,2840.92
2783,458615,2821.61
2784,458616,2809.7
2785,458617,2816.0
2786,458618,2837.3
2787,458619,2838.03
2788,458620,2836.37
2789,458621,2842.72
2790,458622,2845.29
2791,458623,2870.01
2792,458624,2890.61
2793,458625,2885.63
2794,458626,2900.15
2795,458627,2897.94
2796,458628,2884.71
2797,458629,2866.69
2798,458630,2905.12
2799,458631,2842.9
2800,458632,2865.0
2801,458633,2881.46
2802,458634,2873.11
2803,458635,2848.57
2804,458636,2852.64
2805,458637,2865.08
2806,458638,2887.75
2807,458639,2875.42
2808,458640,2889.2
2809,458641,2894.85
2810,458642,2877.17
2811,458643,2896.77
2812,458644,2884.18
2813,458645,2892.08
2814,458646,2882.73
2815,458647,2886.26
2816,458648,2901.0
2817,458649,2931.42
2818,458650,2940.35
2819,458651,2930.46
2820,458652,2928.33
2821,458653,2914.94
2822,458654,2870.17
2823,458655,2879.55
2824,458656,2889.64
2825,458657,2934.92
2826,458658,2971.52
2827,458659,2964.02
2828,458660,2947.95
2829,458661,2947.9
2830,458662,2936.01
2831,458663,2928.58
2832,458664,2937.05
2833,458665,2943.33
2834,458666,2931.24
2835,458667,2910.79
2836,458668,2925.74
2837,458669,2919.47
2838,458670,2921.2
2839,458671,2920.6
2840,458672,2925.72
2841,458673,2906.17
2842,458674,2879.92
2843,458675,2862.36
2844,458676,2843.0
2845,458677,2859.36
2846,458678,2879.51
2847,458679,2858.87
2848,458680,2856.43
2849,458681,2815.37
2850,458682,2822.81
2851,458683,2816.03
2852,458684,2792.67
2853,458685,2807.11
2854,458686,2807.88
2855,458687,2819.25
2856,458688,2816.9
2857,458689,2825.93
2858,458690,2825.67
2859,458691,2825.17
2860,458692,2818.61
2861,458693,2821.15
2862,458694,2836.47
2863,458695,2831.58
2864,458696,2829.99
2865,458697,2822.95
2866,458698,2833.72
2867,458699,2830.35
2868,458700,2831.24
2869,458701,2825.25
2870,458702,2821.27
2871,458703,2783.51
2872,458704,2816.13
2873,458705,2801.79
2874,458706,2786.26
2875,458707,2794.33
2876,458708,2806.73
2877,458709,2790.21
2878,458710,2795.62
2879,458711,2781.37
2880,458712,2727.12
2881,458713,2737.4
2882,458714,2771.11
2883,458715,2759.08
2884,458716,2778.02
2885,458717,2773.22
2886,458718,2782.47
2887,458719,2776.3
2888,458720,2766.67
2889,458721,2778.61
2890,458722,2768.61
2891,458723,2766.8
2892,458724,2757.11
2893,458725,2764.0
2894,458726,2758.35
2895,458727,2760.53
2896,458728,2805.98
2897,458729,2811.95
2898,458730,2807.25
2899,458731,2773.2
2900,458732,2765.4
2901,458733,2813.3
2902,458734,2808.57
2903,458735,2807.15
2904,458736,2824.86
2905,458737,2841.43
2906,458738,2834.7
2907,458739,2838.92
2908,458740,2840.94
2909,458741,2856.99
2910,458742,2861.6
2911,458743,2858.04
2912,458744,2845.23
2913,458745,2838.83
2914,458746,2810.08
2915,458747,2805.88
2916,458748,2794.88
2917,458749,2795.07
2918,458750,2829.62
2919,458751,2827.4
2920,458752,2827.22
2921,458753,2808.23
2922,458754,2797.01
2923,458755,2800.24
2924,458756,2840.43
2925,458757,2826.54
2926,458758,2866.71
2927,458759,2861.57
2928,458760,2856.28
2929,458761,2836.69
2930,458762,2844.27
2931,458763,2839.53
2932,458764,2849.97
2933,458765,2848.47
2934,458766,2843.25
2935,458767,2839.63
2936,458768,2844.06
2937,458769,2844.45
2938,458770,2833.35
2939,458771,2830.15
2940,458772,2848.54
2941,458773,2837.15
2942,458774,2833.49
2943,458775,2821.71
2944,458776,2821.75
2945,458777,2806.44
2946,458778,2801.65
2947,458779,2783.13
2948,458780,2772.87
2949,458781,2784.35
2950,458782,2786.31
2951,458783,2783.99
2952,458784,2780.59
2953,458785,2793.11
2954,458786,2787.74
2955,458787,2792.44
2956,458788,2797.17
2957,458789,2793.75
2958,458790,2792.35
2959,458791,2816.1
2960,458792,2828.8
2961,458793,2842.93
2962,458794,2832.24
2963,458795,2863.77
2964,458796,2870.04
2965,458797,2859.43
2966,458798,2836.24
2967,458799,2837.6
2968,458800,2843.32
2969,458801,2857.14
2970,458802,2851.25
2971,458803,2934.62
2972,458804,2954.83
2973,458805,2944.22
2974,458806,2934.01
2975,458807,2924.28
2976,458808,2940.23
2977,458809,2942.07
2978,458810,2939.98
2979,458811,2947.36
2980,458812,2941.53
2981,458813,2945.14
2982,458814,2931.04
2983,458815,2927.81
2984,458816,2934.03
2985,458817,2924.56
2986,458818,2923.52
2987,458819,2928.23
2988,458820,2924.34
2989,458821,2929.44
2990,458822,2893.66
2991,458823,2829.68
2992,458824,2741.94
2993,458825,2760.02
2994,458826,2744.04
2995,458827,2728.84
2996,458828,2728.69
2997,458829,2755.86
2998,458830,2737.84
2999,458831,2735.82
3000,458832,2747.26
3001,458833,2737.31
3002,458834,2738.75
3003,458835,2745.48
3004,458836,2745.93
3005,458837,2745.95
3006,458838,2751.19
3007,458839,2742.09
3008,458840,2729.26
3009,458841,2719.17
3010,458842,2732.18
3011,458843,2688.58
3012,458844,2675.16
3013,458845,2682.88
3014,458846,2664.61
3015,458847,2696.85
3016,458848,2687.44
3017,458849,2709.79
3018,458850,2684.37
3019,458851,2682.97
3020,458852,2688.07
3021,458853,2705.23
3022,458854,2688.8
3023,458855,2694.17
3024,458856,2691.91
3025,458857,2685.85
3026,458858,2686.84
3027,458859,2681.42
3028,458860,2668.63
3029,458861,2655.52
3030,458862,2677.68
3031,458863,2661.18
3032,458864,2671.68
3033,458865,2684.58
3034,458866,2683.31
3035,458867,2690.89
3036,458868,2687.8
3037,458869,2687.17
3038,458870,2674.04
3039,458871,2687.94
3040,458872,2692.05
3041,458873,2690.35
3042,458874,2681.14
3043,458875,2687.03
3044,458876,2681.75
3045,458877,2672.81
3046,458878,2620.29
3047,458879,2602.64
3048,458880,2634.84
3049,458881,2617.63
3050,458882,2594.85
3051,458883,2548.18
3052,458884,2544.07
3053,458885,2535.76
3054,458886,2536.74
3055,458887,2559.88
3056,458888,2556.28
3057,458889,2561.93
3058,458890,2550.54
3059,458891,2566.36
3060,458892,2567.68
3061,458893,2555.8
3062,458894,2523.24
3063,458895,2524.29
3064,458896,2516.24
3065,458897,2520.48
3066,458898,2528.77
3067,458899,2561.5
3068,458900,2561.03
3069,458901,2539.24
3070,458902,2554.73
3071,458903,2538.45
3072,458904,2518.54
3073,458905,2522.78
3074,458906,2504.51
3075,458907,2440.87
3076,458908,2456.34
3077,458909,2460.19
3078,458910,2443.03
3079,458911,2453.43
3080,458912,2446.54
3081,458913,2463.31
3082,458914,2444.88
3083,458915,2376.38
3084,458916,2405.56
3085,458917,2392.91
3086,458918,2413.22
3087,458919,2384.06
3088,458920,2381.52
3089,458921,2327.49
3090,458922,2299.3
3091,458923,2284.04
3092,458924,2270.66
3093,458925,2290.74
3094,458926,2275.86
3095,458927,2293.43
3096,458928,2228.47
3097,458929,2287.17
3098,458930,2310.25
3099,458931,2321.77
3100,458932,2300.45
3101,458933,2344.22
3102,458934,2404.32
3103,458935,2397.71
3104,458936,2373.03
3105,458937,2384.76
3106,458938,2373.56
3107,458939,2370.28
3108,458940,2401.32
3109,458941,2444.52
3110,458942,2425.32
3111,458943,2357.02
3112,458944,2361.22
3113,458945,2352.61
3114,458946,2399.41
3115,458947,2376.91
3116,458948,2353.5
3117,458949,2327.66
3118,458950,2263.44
3119,458951,2319.68
3120,458952,2341.31
3121,458953,2354.2
3122,458954,2336.42
3123,458955,2376.19
3124,458956,2359.92
3125,458957,2352.32
3126,458958,2380.03
3127,458959,2293.14
3128,458960,2314.54
3129,458961,2376.66
3130,458962,2434.94
3131,458963,2431.91
3132,458964,2408.76
3133,458965,2169.69
3134,458966,2337.02
3135,458967,2346.72
3136,458968,2261.48
3137,458969,2205.46
3138,458970,2181.01
3139,458971,2173.21
3140,458972,2111.56
3141,458973,2034.84
3142,458974,2089.32
3143,458975,2075.65
3144,458976,2075.62
3145,458977,2143.66
3146,458978,2096.0
3147,458979,2040.28
3148,458980,1959.66
3149,458981,1891.21
3150,458982,1814.86
3151,458983,1792.9
3152,458984,1885.54
3153,458985,1881.22
3154,458986,1870.39
3155,458987,1870.39
3156,458988,1870.39
3157,458989,1870.39
3158,458990,1870.39
3159,458991,1870.39
3160,458992,1870.39
3161,458993,1989.96
3162,458994,1928.76
3163,458995,1904.89
3164,458996,1940.3
3165,458997,1925.18
3166,458998,1909.8
3167,458999,1919.14
3168,459000,1954.33
3169,459001,2008.24
3170,459002,2011.85
3171,459003,2058.18
3172,459004,2090.41
3173,459005,2083.99
3174,459006,2101.62
3175,459007,2089.52
3176,459008,2043.42
3177,459009,2064.57
3178,459010,2073.96
3179,459011,2094.33
3180,459012,2112.36
3181,459013,2117.96
3182,459014,2122.81
3183,459015,2125.68
3184,459016,2091.09
3185,459017,2064.75
3186,459018,2048.96
3187,459019,2073.23
3188,459020,2061.78
3189,459021,2042.79
3190,459022,2073.34
3191,459023,2055.13
3192,459024,2006.3
3193,459025,2035.55
3194,459026,2056.61
3195,459027,2043.35
3196,459028,2050.48
3197,459029,2019.56
3198,459030,2032.09
3199,459031,2038.41
3200,459032,2027.97
3201,459033,2037.77
3202,459034,2023.88
3203,459035,2009.36
3204,459036,1981.34
3205,459037,1980.41
3206,459038,1959.05
3207,459039,1969.0
3208,459040,1959.89
3209,459041,2004.73
3210,459042,2014.46
3211,459043,2011.34
3212,459044,1993.77
3213,459045,1995.88
3214,459046,2024.94
3215,459047,2053.23
3216,459048,2053.79
3217,459049,2050.27
3218,459050,2037.46
3219,459051,2029.13
3220,459052,2011.51
3221,459053,2012.55
3222,459054,2030.38
3223,459055,2033.6
3224,459056,2034.68
3225,459057,2019.63
3226,459058,2033.34
3227,459059,2052.22
3228,459060,2077.97
3229,459061,2081.57
3230,459062,2067.25
3231,459063,2065.59
3232,459064,2059.72
3233,459065,2080.57
3234,459066,2065.19
3235,459067,2086.04
3236,459068,2101.29
3237,459069,2129.7
3238,459070,2132.79
3239,459071,2127.38
3240,459072,2142.88
3241,459073,2119.41
3242,459074,2090.85
3243,459075,2083.59
3244,459076,2073.7
3245,459077,2068.69
3246,459078,2065.17
3247,459079,2006.69
3248,459080,2009.81
3249,459081,2025.87
3250,459082,2005.05
3251,459083,2047.15
3252,459084,2028.93
3253,459085,2027.3
3254,459086,1992.15
3255,459087,1996.71
3256,459088,2011.84
3257,459089,1989.15
3258,459090,2019.15
3259,459091,2032.9
3260,459092,2004.8
3261,459093,2032.59
3262,459094,2045.77
3263,459095,2030.43
3264,459096,2020.55
3265,459097,2044.88
3266,459098,2035.6
3267,459099,2043.27
3268,459100,2070.72
3269,459101,2073.51
3270,459102,2078.9
3271,459103,2086.44
3272,459104,2067.95
3273,459105,2081.71
3274,459106,2087.9
3275,459107,2080.28
3276,459108,2078.21
3277,459109,2096.54
3278,459110,2097.98
3279,459111,2053.31
3280,459112,2058.18
3281,459113,2057.2
3282,459114,2055.72
3283,459115,2026.42
3284,459116,2044.21
3285,459117,2051.35
3286,459118,2084.21
3287,459119,2079.34
3288,459120,2088.56
3289,459121,2089.37
3290,459122,2064.91
3291,459123,2069.53
3292,459124,2036.81
3293,459125,2030.87
3294,459126,2045.84
3295,459127,2017.71
3296,459128,2036.26
3297,459129,2033.1
3298,459130,2033.96
3299,459131,2038.02
3300,459132,2028.95
3301,459133,1995.79
3302,459134,1984.32
3303,459135,1973.85
3304,459136,1953.1
3305,459137,1974.83
3306,459138,1957.27
3307,459139,1967.71
3308,459140,1978.68
3309,459141,1964.38
3310,459142,1961.11
3311,459143,1945.74
3312,459144,1912.04
3313,459145,1929.49
3314,459146,1907.1
3315,459147,1943.19
3316,459148,1950.88
3317,459149,1945.71
3318,459150,1944.59
3319,459151,1963.44
3320,459152,1950.01
3321,459153,1930.85
3322,459154,1927.47
3323,459155,1938.09
3324,459156,1963.26
3325,459157,1950.53
3326,459158,1958.66
3327,459159,1977.9
3328,459160,2021.24
3329,459161,2009.8
3330,459162,2013.72
3331,459163,2012.0
3332,459164,1991.38
3333,459165,2013.88
3334,459166,2011.81
3335,459167,2004.24
3336,459168,2017.44
3337,459169,2013.57
3338,459170,2033.24
3339,459171,2027.49
3340,459172,2020.83
3341,459173,2017.94
3342,459174,2025.36
3343,459175,2012.46
3344,459176,2023.61
3345,459177,2026.37
3346,459178,2037.1
3347,459179,2046.42
3348,459180,2052.92
3349,459181,2034.87
3350,459182,2042.67
3351,459183,1984.6
3352,459184,1958.68
3353,459185,1931.97
3354,459186,1936.05
3355,459187,1938.28
3356,459188,1966.14
3357,459189,1958.01
3358,459190,1957.29
3359,459191,1950.96
3360,459192,1956.77
3361,459193,1961.02
3362,459194,1949.48
3363,459195,1957.04
3364,459196,1965.51
3365,459197,1962.84
3366,459198,1964.55
3367,459199,1969.67
3368,459200,1976.23
3369,459201,1976.03
3370,459202,1970.75
3371,459203,1968.19
3372,459204,1967.94
3373,459205,1967.54
3374,459206,1966.74
3375,459207,1975.26
3376,459208,1977.74
3377,459209,1978.46
3378,459210,1973.46
3379,459211,1981.73
3380,459212,1978.67
3381,459213,1973.85
3382,459214,1965.54
3383,459215,1972.15
3384,459216,1972.54
3385,459217,1975.44
3386,459218,1977.93
3387,459219,1973.02
3388,459220,1971.55
3389,459221,1964.07
3390,459222,1969.89
3391,459223,1972.31
3392,459224,1973.23
3393,459225,1981.56
3394,459226,2025.05
3395,459227,2025.57
3396,459228,2014.69
3397,459229,2025.15
3398,459230,2019.6
3399,459231,2015.2
3400,459232,2002.05
3401,459233,2006.8
3402,459234,2004.69
3403,459235,2011.07
3404,459236,2005.03
3405,459237,2005.93
3406,459238,2014.57
3407,459239,2033.23
3408,459240,2041.01
3409,459241,2040.26
3410,459242,2032.33
3411,459243,2026.11
3412,459244,2028.55
3413,459245,2025.9
3414,459246,2041.24
3415,459247,2055.24
3416,459248,2064.7
3417,459249,2053.14
3418,459250,2065.22
3419,459251,2072.04
3420,459252,2066.83
3421,459253,2064.0
3422,459254,2055.23
3423,459255,2056.07
3424,459256,2062.89
3425,459257,2056.21
3426,459258,2048.22
3427,459259,2029.56
3428,459260,1978.75
3429,459261,1997.47
3430,459262,1992.05
3431,459263,1976.17
3432,459264,1971.27
3433,459265,1978.63
3434,459266,1984.18
3435,459267,1982.91
3436,459268,1985.75
3437,459269,1985.56
3438,459270,1980.29
3439,459271,1978.47
3440,459272,1983.09
3441,459273,1961.09
3442,459274,1970.49
3443,459275,1974.4
3444,459276,1964.0
3445,459277,1964.2
3446,459278,1929.43
3447,459279,1934.6
3448,459280,1960.84
3449,459281,1956.71
3450,459282,1956.98
3451,459283,1942.72
3452,459284,1960.68
3453,459285,1968.18
3454,459286,1981.54
3455,459287,1980.78
3456,459288,1977.39
3457,459289,1972.6
3458,459290,1984.1
3459,459291,2012.82
3460,459292,2011.92
3461,459293,2003.59
3462,459294,1985.31
3463,459295,1982.55
3464,459296,1974.78
3465,459297,1974.42
3466,459298,1973.06
3467,459299,1961.36
3468,459300,1941.94
3469,459301,1955.55
3470,459302,1970.88
3471,459303,1968.4
3472,459304,1962.58
3473,459305,1952.17
3474,459306,1960.69
3475,459307,1973.52
3476,459308,1949.39
3477,459309,1959.05
3478,459310,1965.86
3479,459311,1963.06
3480,459312,1940.57
3481,459313,1957.35
3482,459314,1942.29
3483,459315,1949.91
3484,459316,1946.34
3485,459317,1936.11
3486,459318,1922.85
3487,459319,1920.9
3488,459320,1924.2
3489,459321,1832.05
3490,459322,1836.94
3491,459323,1829.46
3492,459324,1814.6
3493,459325,1809.62
3494,459326,1808.72
3495,459327,1852.19
3496,459328,1860.15
3497,459329,1881.25
3498,459330,1874.65
3499,459331,1860.24
3500,459332,1824.68
3501,459333,1825.54
3502,459334,1831.66
3503,459335,1818.44
3504,459336,1802.14
3505,459337,1771.85
3506,459338,1741.19
3507,459339,1751.3
3508,459340,1766.15
3509,459341,1742.94
3510,459342,1734.1
