,free_win_rate,paid_win_rate,place,total_paid,win_rate,overall.first,overall.races,overall.second,overall.third,horse_id
0,1.8,0.0,25.66,0.00625,1.77,2,113,13,14,397703
0,4.46,0.0,23.21,0.00425,4.46,5,112,8,13,397704
0,12.24,0.0,28.71,0.01002,11.88,12,101,9,8,397705
0,8.22,0.0,30.67,0.00297,8.0,6,75,8,9,397711
0,3.8,4.81,20.69,0.39327065,3.99,22,551,36,56,397715
0,6.0,2.84,25.17,0.8090816,4.76,34,715,69,77,397719
0,14.08,12.16,28.57,0.12251725,13.57,38,280,22,20,397725
0,15.49,11.11,28.09,0.01638,14.61,13,89,6,6,135584
0,18.18,0.0,40.65,0.074315,17.89,22,123,12,16,4521
0,0.0,0.0,0.0,0.0,0.0,0,7,0,0,397738
0,24.76,15.38,39.83,0.045801,23.73,28,118,11,8,135595
0,10.99,0.0,27.27,0.00222,10.1,10,99,4,13,135593
0,10.0,8.33,22.9,0.01816295,9.81,21,214,10,18,397741
0,3.03,16.67,33.33,0.0209172,6.67,3,45,3,9,397748
0,12.0,0.0,18.52,0.00153,11.11,3,27,0,2,397751
0,9.29,5.11,25.51,0.5390692499999999,8.18,108,1321,120,109,135608
0,9.18,0.0,21.21,0.005280000000000001,9.09,9,99,5,7,4539
0,8.25,4.26,28.11,0.034232,7.69,26,338,24,45,4551
0,2.93,6.54,17.63,0.086301,3.95,15,380,22,30,4553
0,8.7,13.04,28.99,0.135873,11.59,8,69,1,11,4554
0,4.94,0.0,18.82,0.027775,4.71,4,85,5,7,397777
0,0.0,0.0,0.0,0.00204,0.0,0,11,0,0,397781
0,0.0,0.0,0.0,0.0,0.0,0,7,0,0,397782
0,3.13,0.0,31.01,0.001105,3.1,4,129,18,18,397785
0,18.06,0.0,37.84,0.0182253,17.57,13,74,10,5,397793
0,19.85,16.72,33.8,1.2610595,18.21,104,571,49,40,397794
0,9.09,0.0,36.36,0.13060975,9.09,6,66,13,5,397795
0,8.33,33.33,28.0,0.008478,9.33,7,75,6,8,135656
0,2.8,0.0,21.54,0.00945,2.31,3,130,10,15,4585
0,4.37,7.45,24.67,0.075036,5.33,16,300,33,25,135671
0,10.1,5.13,23.91,0.03081,8.7,12,138,9,12,4601
0,10.26,5.36,27.89,0.0946424,9.16,23,251,22,25,4602
0,6.72,3.75,26.37,1.2001438,5.13,28,546,54,62,4608
0,0.0,0.0,0.0,0.0,0.0,0,11,0,0,135697
0,6.5,4.35,27.64,0.030132,6.1,15,246,28,25,135711
0,5.47,0.0,26.07,0.0327564,5.0,14,280,29,30,397862
0,10.64,0.0,24.28,0.01964,10.12,35,346,22,27,397863
0,5.26,0.0,15.91,0.00048,4.55,2,44,0,5,135724
0,3.11,0.0,23.2,0.00689835,3.09,6,194,15,24,397870
0,10.87,0.0,36.73,0.00535,10.2,5,49,6,7,397872
0,2.11,0.0,23.96,0.00147,2.08,2,96,9,12,397873
0,12.84,4.88,42.08,0.340639,11.92,85,713,95,120,135728
0,10.0,0.0,12.5,0.000625,8.33,2,24,1,0,397884
0,5.72,5.71,24.36,0.1381858,5.72,27,472,37,51,4668
0,2.78,0.0,11.11,0.000255,2.78,1,36,0,3,397887
0,14.29,0.0,42.86,0.0004,14.29,1,7,2,0,135743
0,5.79,11.9,26.83,0.249786,8.29,17,205,25,13,397891
0,7.48,4.26,32.56,0.095847,6.98,21,301,42,35,397893
0,0.0,0.0,18.46,0.00045,0.0,0,65,6,6,397899
0,1.23,0.0,9.09,0.001536,1.14,1,88,3,4,135758
0,0.0,0.0,0.0,0.0,0.0,0,23,0,0,135761
0,9.3,3.33,23.9,0.02198,8.18,13,159,15,10,397914
0,10.8,8.33,27.01,0.045785,10.58,29,274,25,20,397915
0,8.45,0.0,24.68,0.015762,7.79,12,154,10,16,397917
0,4.35,0.0,14.81,0.0,3.7,1,27,1,2,397918
0,7.5,0.0,31.82,0.00579,6.82,3,44,6,5,397919
0,7.28,0.0,29.5,0.093625,7.28,19,261,27,31,397920
0,0.0,0.0,5.41,0.0,0.0,0,74,1,3,135777
0,0.0,0.0,0.0,0.0,0.0,0,34,0,0,397926
0,9.16,0.0,41.15,0.03552353,8.85,23,260,35,49,397931
0,9.48,0.0,28.45,0.00483,9.48,11,116,10,12,397932
0,14.52,0.0,26.87,0.004165,13.43,9,67,4,5,397933
0,6.84,0.0,32.77,0.01728,6.72,8,119,16,15,397934
0,7.76,6.25,25.82,0.048115,7.69,28,364,46,20,397938
0,2.76,3.13,18.08,0.01949,2.82,5,177,9,18,4725
0,9.57,0.0,20.57,0.0,9.57,20,209,11,12,397943
0,11.08,0.0,29.59,0.14349224,10.44,78,747,70,73,397950
0,5.74,0.0,21.09,0.03642263,5.59,40,716,43,68,397953
0,2.08,0.0,24.49,0.0,2.04,1,49,9,2,397955
0,7.41,0.0,31.03,0.00255,6.9,2,29,4,3,397957
0,0.0,0.0,8.33,0.003325,0.0,0,12,1,0,397964
0,8.53,0.0,24.78,0.0620163,8.26,47,569,46,48,397965
0,8.57,10.61,30.07,0.07591275,9.06,25,276,33,25,135820
0,4.12,0.0,23.73,0.00629,3.95,7,177,12,23,397966
0,13.33,0.0,26.32,0.004045,10.53,2,19,2,1,135827
0,12.09,3.23,22.13,0.016848,9.84,12,122,13,2,135830
0,8.58,0.0,22.46,0.0056,7.78,26,334,23,26,135835
0,7.89,0.0,35.71,0.004035,7.14,3,42,6,6,397979
0,6.9,0.0,25.0,0.00045,6.9,8,116,11,10,4766
0,4.55,0.0,18.18,0.000425,4.55,1,22,1,2,397989
0,6.62,0.0,21.77,0.00045,6.58,26,395,29,31,397991
0,4.55,0.0,18.39,0.007656,4.19,13,310,18,26,4775
0,3.64,0.0,17.78,0.014094,2.22,2,90,1,13,4777
0,6.52,4.17,24.29,0.027255,5.71,4,70,6,7,397994
0,7.84,0.0,29.09,0.0,7.27,4,55,6,6,397997
0,1.37,0.0,17.81,0.0,1.37,2,146,10,14,397998
0,9.16,8.18,23.9,0.109806,8.78,36,410,36,26,397999
0,6.45,0.0,26.15,0.00159,6.15,4,65,7,6,135854
0,5.5,0.0,16.91,0.00693,4.41,6,136,3,14,4788
0,8.33,0.0,15.79,0.00901,5.26,1,19,2,0,398010
0,4.5,0.0,22.95,0.0027,4.1,5,122,8,15,398011
0,6.25,2.5,22.84,0.01572,5.6,13,232,19,21,135871
0,11.49,3.45,24.86,0.0389136,10.17,18,177,16,10,4800
0,6.28,0.0,24.51,0.052159,5.14,13,253,29,20,135877
0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,135884
0,6.9,0.0,18.97,0.0,6.9,4,58,1,6,135885
0,0.0,0.0,0.0,0.0,0.0,0,6,0,0,135886
0,0.0,0.0,33.33,0.00506,0.0,0,18,4,2,4819
0,4.55,0.0,24.06,0.03199837,4.51,12,266,18,34,398036
0,8.82,5.14,24.19,0.260707,7.4,41,554,53,40,4821
0,4.17,0.0,21.52,0.005254,3.8,3,79,3,11,4823
0,9.63,3.76,25.0,0.093433,6.72,18,268,20,29,135897
0,7.47,0.0,26.6,0.01082,6.73,21,312,36,26,4833
0,8.01,5.32,25.93,0.579092,7.44,66,887,86,78,398052
0,2.29,0.0,9.02,0.0,2.26,3,133,2,7,398054
0,0.0,0.0,11.76,0.00261,0.0,0,34,3,1,135911
0,3.7,0.0,20.97,0.000255,3.23,2,62,8,3,398071
0,8.73,0.0,26.98,0.00085,8.73,11,126,9,14,398072
0,16.39,0.0,41.18,0.012075,14.71,10,68,11,7,135929
0,5.88,0.0,13.73,0.0,5.88,6,102,3,5,398077
0,2.17,0.0,23.76,0.0,1.98,2,101,9,13,135934
0,0.0,0.0,9.09,0.0,0.0,0,11,0,1,398081
0,0.0,0.0,7.14,0.000425,0.0,0,14,1,0,398082
0,0.0,0.0,0.0,0.0,0.0,0,6,0,0,398085
0,3.21,0.0,21.25,0.011705,3.13,5,160,10,19,135955
0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,398107
0,6.18,5.71,25.37,0.14016102,6.1,37,607,54,63,135969
0,7.74,0.0,24.64,0.006355,7.74,27,349,27,32,398114
0,16.23,14.08,27.31,1.371624,14.63,264,1805,130,99,135973
0,5.52,0.0,23.53,0.007199,5.29,9,170,17,14,398120
0,0.0,0.0,33.33,0.000255,0.0,0,12,2,2,398121
0,7.48,5.0,22.6,0.1718568,6.5,23,354,19,38,398122
0,0.0,0.0,14.29,0.0,0.0,0,14,2,0,398134
0,14.81,13.19,28.28,0.2130513,13.64,27,198,14,15,136003
0,11.34,0.0,28.22,0.04800875,11.2,54,482,37,45,398149
0,15.75,7.45,31.34,0.108878,13.62,50,367,29,36,4934
0,2.08,0.0,12.5,0.000255,2.08,1,48,1,4,398152
0,12.2,0.0,36.59,0.004165,12.2,5,41,6,4,398155
0,0.0,0.0,5.56,0.0,0.0,0,18,0,1,4940
0,6.47,0.0,23.68,0.044452,6.23,20,321,27,29,136014
0,1.79,0.0,1.79,0.0,1.79,1,56,0,0,398158
0,12.34,13.51,28.99,0.074455,12.46,43,345,37,20,398164
0,19.23,0.0,30.59,0.00282,17.65,15,85,6,5,398165
0,11.63,0.0,34.88,0.00051,11.63,5,43,4,6,398167
0,13.45,14.46,26.93,3.7631923,14.06,369,2625,201,137,136031
0,2.56,1.06,18.96,0.026118,1.9,4,211,13,23,136032
0,6.13,0.0,25.14,0.006542,5.46,10,183,18,18,136034
0,1.27,0.0,16.75,0.07295499999999999,0.52,1,191,15,16,4962
0,13.79,0.0,29.31,0.005925,13.79,8,58,5,4,398195
0,12.75,4.17,33.33,0.023513,11.11,14,126,14,14,136055
0,2.78,5.88,22.36,0.04103,3.11,5,161,13,18,398203
0,7.02,6.0,24.34,0.057038,6.93,37,534,53,40,136066
0,0.0,0.0,5.56,0.0,0.0,0,18,0,1,398211
0,10.56,3.03,28.08,0.060105,7.69,20,260,27,26,136070
0,0.0,0.0,9.09,0.00108,0.0,0,11,0,1,136079
0,10.97,11.11,27.11,1.0961958,11.02,170,1542,136,112,136081
0,7.48,5.92,27.65,0.44982665,6.91,32,463,52,44,398226
0,10.53,0.0,30.0,0.031026,7.5,6,80,6,12,398228
0,4.17,0.0,22.93,0.407329,2.76,10,362,33,40,398229
0,1.82,0.0,22.41,0.0,1.72,1,58,6,6,398231
0,4.3,0.0,24.91,0.026091950000000003,4.15,12,289,26,34,5021
0,0.0,0.0,5.56,0.0,0.0,0,18,0,1,136095
0,8.93,0.0,32.52,0.0196078,8.13,10,123,18,12,398240
0,9.52,0.0,9.52,0.0,9.52,2,21,0,0,398244
0,7.02,0.0,26.23,0.009005,6.97,17,244,20,27,398245
0,1.78,0.0,23.39,0.001445,1.75,6,342,37,37,398247
0,7.69,5.0,24.24,0.056223,6.06,4,66,8,4,398248
0,3.67,0.0,18.35,0.000255,3.67,4,109,7,9,398251
0,4.0,0.0,14.0,0.0,4.0,2,50,1,4,398253
0,3.7,0.0,21.43,0.0,3.57,1,28,3,2,136111
0,8.62,0.0,16.95,0.00187,8.47,5,59,3,2,398256
0,10.71,0.0,25.0,0.00187,10.71,3,28,4,0,398255
0,11.43,0.0,22.22,0.0,11.11,4,36,3,1,398266
0,8.71,2.22,27.64,0.178426,7.52,37,492,46,53,136124
0,24.77,12.28,28.8,0.51274,14.13,104,736,64,44,136128
0,6.09,5.69,23.53,0.187272,5.88,14,238,18,24,136155
0,3.16,0.0,19.39,0.000255,3.06,3,98,3,13,398300
0,10.48,0.0,28.57,0.0499038,8.73,11,126,9,16,398302
0,3.97,0.0,21.26,0.0,3.94,5,127,11,11,398307
0,15.0,0.0,16.67,0.00462,12.5,3,24,1,0,136164
0,1.45,0.0,14.29,0.0,1.43,1,70,4,5,398310
0,2.53,0.0,25.58,0.00504,2.33,2,86,10,10,398319
0,4.0,6.92,20.79,0.5149706,4.66,54,1159,90,97,398321
0,6.53,8.33,19.71,0.049425,6.71,32,477,27,35,398325
0,7.55,0.0,31.25,0.1033446,5.0,4,80,12,9,398328
0,20.0,14.29,25.0,0.27462,15.12,52,344,23,11,136186
0,15.85,4.44,23.62,0.02916,11.81,15,127,6,9,398331
0,9.93,10.0,30.87,0.1873414,9.95,39,392,44,38,136195
0,0.0,0.0,7.69,0.0,0.0,0,13,0,1,398339
0,9.68,11.11,30.61,0.01535,10.2,5,49,5,5,136201
0,5.36,9.4,24.45,0.137298,7.42,17,229,20,19,136204
0,6.05,4.76,23.84,0.061363,6.0,35,583,56,48,398351
0,0.0,0.0,36.36,0.001385,0.0,0,11,2,2,398352
0,11.43,5.45,26.75,0.112463,11.11,113,1017,95,64,398353
0,7.49,0.0,28.31,0.013425,7.35,20,272,31,26,398355
0,0.0,0.0,17.86,0.0,0.0,0,28,3,2,398356
0,2.85,0.0,19.45,0.055664,2.73,8,293,24,25,398357
0,0.0,0.0,0.0,0.0,0.0,0,4,0,0,339695
0,3.9,0.0,20.79,0.000285,2.97,3,101,9,9,339696
0,7.06,0.0,28.41,0.010905,6.82,6,88,10,9,398377
0,9.94,5.32,24.36,0.089433,8.36,23,275,27,17,398379
0,4.55,0.0,28.0,0.00769,4.0,2,50,6,6,398381
0,10.39,1.43,25.85,0.0671216,6.12,9,147,10,19,136238
0,4.11,0.0,21.92,0.00085,4.11,3,73,5,8,398382
0,13.33,0.0,29.13,0.0055,12.62,26,206,19,15,398384
0,3.36,0.0,22.76,0.0054845,3.25,4,123,8,16,398383
0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,339697
0,4.11,0.0,24.0,0.0,4.0,3,75,5,10,136246
0,0.0,0.0,50.0,0.0015,0.0,0,2,0,1,136250
0,0.0,0.0,0.0,0.0,0.0,0,8,0,0,398395
0,0.0,0.0,25.0,0.003225,0.0,0,4,0,1,398396
0,10.07,15.08,24.91,3.65811875,13.54,424,3131,214,142,136279
0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,398428
0,5.3,5.56,19.33,0.013828,5.33,8,150,9,12,136288
0,10.95,0.0,25.08,0.00662,10.51,31,295,22,21,136290
0,0.0,0.0,0.0,0.0,0.0,0,14,0,0,398434
0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,398435
0,8.75,0.0,23.96,0.020615,7.29,14,192,12,20,136293
0,6.7,0.0,23.23,0.02322825,5.91,15,254,23,21,136292
0,5.26,0.0,15.79,0.001275,5.26,2,38,0,4,398438
0,0.0,0.0,10.0,0.000285,0.0,0,10,0,1,398439
0,9.38,7.55,26.06,0.1089967,9.15,39,426,33,39,398450
0,0.0,0.0,12.0,0.000425,0.0,0,25,1,2,398451
0,3.94,7.14,23.4,0.01152,4.26,6,141,14,13,398452
0,5.84,0.0,24.36,0.0377469,5.13,8,156,13,17,398458
0,8.33,8.33,30.95,0.0341,8.33,7,84,6,13,398465
0,0.0,0.0,11.11,0.0,0.0,0,9,0,1,398466
0,2.94,0.0,28.57,0.00085,2.86,1,35,6,3,398469
0,3.4,0.0,24.0,0.011539999999999998,3.33,5,150,13,18,398484
0,10.31,18.18,36.11,0.017677,11.11,12,108,15,12,398485
0,1.81,0.0,25.42,0.006502,1.69,3,177,16,26,136340
0,12.86,3.45,21.89,0.03504,11.24,19,169,14,4,398486
0,7.32,6.67,25.03,0.01707,7.31,61,835,69,79,5270
0,8.59,0.0,25.67,0.009175,8.56,54,631,54,54,136360
0,3.23,0.0,21.88,0.000255,3.13,1,32,4,2,398505
0,16.04,14.94,29.87,3.20132,15.21,272,1788,157,105,5293
0,6.34,2.78,29.27,0.2454216,6.09,31,509,50,68,398509
0,3.61,0.0,19.9,0.00324,3.06,6,196,15,18,136367
0,28.57,0.0,28.57,0.00204,28.57,2,7,0,0,398512
0,3.95,0.0,15.13,0.001275,3.95,6,152,10,7,398515
0,15.94,25.0,24.65,0.01674,16.2,23,142,6,6,398516
0,5.88,0.0,27.14,0.00119,5.71,4,70,7,8,398519
0,2.91,0.0,19.13,0.0,2.61,3,115,8,11,136376
0,0.0,0.0,21.43,0.007375,0.0,0,42,5,4,398524
0,3.7,0.0,16.67,0.00312,3.33,1,30,1,3,136381
0,10.0,8.45,21.39,0.035757,9.45,19,201,13,11,136380
0,17.02,12.79,27.54,5.67885856,14.13,585,4140,309,246,5318
0,5.05,3.39,23.52,0.033652,4.91,34,693,62,67,5322
0,10.78,0.0,26.28,0.00425,10.0,43,430,27,43,136397
0,8.33,0.0,34.43,0.00954,8.2,5,61,10,6,398553
0,7.14,0.0,14.29,0.001425,7.14,1,14,0,1,136412
0,3.57,0.0,24.71,0.003575,3.53,3,85,9,9,398557
0,15.35,0.0,30.47,0.00387,15.02,35,233,18,18,398558
0,3.23,0.0,6.45,0.00102,3.23,1,31,1,0,398560
0,9.09,0.0,9.09,0.0,9.09,2,22,0,0,136422
0,5.88,0.0,23.26,0.001445,4.65,2,43,5,3,398573
0,13.51,21.42,30.74,10.8585777,16.57,622,3754,317,215,136433
0,2.7,0.0,5.41,0.001455,2.7,1,37,0,1,136451
0,7.61,2.48,25.21,0.065494,6.3,30,476,43,47,136456
0,5.56,0.0,20.88,0.0,5.49,5,91,5,9,5396
0,1.72,5.56,19.4,0.012051,2.24,3,134,11,12,5398
0,2.97,3.75,22.65,0.055365,3.31,6,181,15,20,5404
0,2.94,0.0,20.47,0.000255,2.92,5,171,10,20,398627
0,6.25,0.0,25.37,0.0,5.97,4,67,9,4,398629
0,19.21,14.17,31.52,0.15773,17.27,57,330,27,20,136489
0,4.35,10.0,21.21,0.00795,6.06,2,33,5,0,398645
0,6.67,0.0,13.33,0.00135,6.67,1,15,0,1,398647
0,22.71,15.77,35.17,1.47495076,18.42,100,543,57,34,398648
0,5.7,1.82,20.94,0.076239,5.17,21,406,30,34,5444
0,4.04,0.0,21.11,0.01538324,4.02,8,199,17,17,398660
0,8.33,3.85,27.07,0.05619,7.96,25,314,31,29,398663
0,0.0,0.0,13.33,0.0,0.0,0,45,2,4,398664
0,7.46,0.0,26.1,0.009285,7.46,22,295,25,30,398667
0,0.0,0.0,8.33,0.002025,0.0,0,12,0,1,398670
0,7.84,0.0,25.49,0.00204,7.84,4,51,2,7,398671
0,0.0,0.0,30.77,0.003835,0.0,0,13,2,2,398672
0,6.05,1.98,23.72,0.37930668,5.38,66,1227,113,112,398673
0,7.21,4.4,35.08,0.78261757,6.66,85,1277,177,186,5458
0,16.7,0.84,52.98,0.7801017,13.58,82,604,119,119,398674
0,22.22,0.0,45.45,0.00595,18.18,4,22,4,2,5460
0,8.74,0.0,30.27,0.003415,8.65,16,185,26,14,398677
0,15.24,0.0,26.67,0.00369,15.24,16,105,7,5,398678
0,4.55,0.0,22.73,0.00153,4.55,1,22,3,1,398679
0,13.61,7.14,31.58,0.132081,12.15,30,247,27,21,398676
0,9.52,20.0,23.6,0.00648,10.11,9,89,7,5,398685
0,0.0,0.0,7.69,0.000255,0.0,0,13,0,1,398686
0,0.0,0.0,11.11,0.00045,0.0,0,18,1,1,398687
0,4.19,0.0,20.81,0.00126,4.07,9,221,16,21,398689
0,7.27,0.0,28.07,0.003264,7.02,4,57,4,8,136555
0,0.0,0.0,12.5,0.0,0.0,0,8,0,1,5489
0,5.66,0.0,22.98,0.002757,5.48,21,383,26,41,136564
0,2.16,0.0,21.92,0.004325,2.05,3,146,13,16,398728
0,7.65,5.08,25.88,0.0841035,7.06,18,255,25,23,398729
0,1.69,0.0,22.73,0.027296,1.52,2,132,13,15,398734
0,4.92,0.0,17.49,0.000255,4.92,9,183,10,13,398736
0,2.37,0.0,16.03,0.013017,2.26,10,443,29,32,5525
0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5526
0,14.71,0.0,41.18,0.004455,14.71,5,34,4,5,398741
0,8.82,5.66,21.11,0.164638,7.33,33,450,29,33,5531
0,2.99,0.0,22.77,0.0052684,2.97,6,202,13,27,136609
0,8.8,0.0,18.55,0.0008,8.6,19,221,14,8,136612
0,4.08,0.0,9.0,0.0,4.0,4,100,4,1,136615
0,5.48,0.0,20.27,0.000255,5.41,4,74,7,4,398763
0,8.76,0.0,37.88,0.05210172,8.33,22,264,33,45,398764
0,0.0,0.0,14.12,0.001975,0.0,0,85,5,7,5549
0,12.46,14.72,25.78,2.01250689,13.67,175,1280,89,66,398765
0,2.63,0.0,22.5,0.00297,2.5,1,40,5,3,5551
0,1.16,0.0,16.28,0.0,1.16,1,86,7,6,398783
0,9.34,7.14,29.93,0.084855,8.5,25,294,35,28,136640
0,7.98,0.0,24.62,0.02519085,7.95,21,264,21,23,398787
0,10.65,11.41,29.92,5.06475134,11.08,426,3844,379,345,5579
0,7.36,3.45,21.65,0.027389,7.01,23,328,21,27,398796
0,5.77,7.14,12.71,0.002592,5.93,7,118,5,3,136654
0,2.24,0.0,17.16,0.000425,2.24,3,134,11,9,398799
0,11.11,0.0,23.33,0.009785,8.33,5,60,7,2,398801
0,12.78,0.0,30.65,0.000935,12.37,23,186,12,22,398803
0,6.56,0.0,37.1,0.000255,6.45,4,62,8,11,398804
0,0.0,0.0,4.55,0.00045,0.0,0,22,1,0,136659
0,10.34,16.67,26.22,0.01347,10.54,39,370,31,27,398806
0,8.21,0.0,23.13,0.00503685,8.19,23,281,26,16,398807
0,14.63,5.77,25.0,0.121026,12.5,27,216,12,15,398809
0,5.58,11.11,16.73,0.073145,6.12,34,556,30,29,398810
0,2.04,7.69,19.82,0.0204508,2.7,3,111,9,10,398816
0,0.0,0.0,25.0,0.000255,0.0,0,16,0,4,398821
0,4.09,0.0,15.61,0.00316,4.05,14,346,20,20,136681
0,5.3,0.0,22.73,0.00054,5.3,7,132,10,13,398835
0,5.74,0.0,22.38,0.000255,5.71,12,210,12,23,398836
0,0.0,0.0,15.63,0.001635,0.0,0,32,2,3,5624
0,2.13,11.11,12.5,0.018015,3.57,2,56,3,2,136701
0,9.28,10.64,26.39,0.0957166,9.72,14,144,20,4,398846
0,0.0,0.0,0.0,0.0,0.0,0,7,0,0,136703
0,5.86,4.17,25.76,0.3931821,5.81,46,792,70,88,398849
0,4.76,4.19,21.66,0.1292856,4.46,14,314,25,29,5634
0,35.71,0.0,60.0,0.0,33.33,5,15,3,1,398851
0,9.3,0.0,15.69,0.00085,7.84,4,51,3,1,398852
0,11.84,5.17,25.64,0.052054,11.34,88,776,63,48,136712
0,0.0,0.0,0.0,0.0,0.0,0,13,0,0,398859
0,0.0,0.0,9.09,0.0,0.0,0,11,0,1,398861
0,5.59,0.0,23.86,0.012505,5.49,29,528,47,50,136719
0,20.24,8.93,27.78,0.388872,12.7,32,252,13,25,398869
0,12.1,2.78,27.46,0.078985,10.36,20,193,21,12,5658
0,12.9,0.0,20.59,0.0,11.76,4,34,2,1,398875
0,6.19,0.0,23.0,0.0039,6.0,6,100,6,11,398877
0,10.53,0.0,15.79,0.0,10.53,2,19,0,1,136737
0,7.89,0.0,29.0,0.116339,7.5,15,200,18,25,398883
0,10.0,0.0,30.88,0.051624,8.09,11,136,16,15,398886
0,9.0,13.64,28.83,0.1118832,9.31,31,333,31,34,398887
0,7.03,0.0,29.46,0.066505,6.98,9,129,17,12,398888
0,6.86,0.0,31.84,0.004895,6.7,12,179,19,26,136746
0,0.0,0.0,5.26,0.0,0.0,0,19,1,0,136748
0,6.31,3.53,25.67,0.400709,5.34,26,487,42,57,398892
0,4.38,0.0,23.24,0.01362,4.37,28,641,47,74,398894
0,18.18,0.0,46.67,0.008136,13.33,2,15,2,3,398893
0,5.72,0.98,23.87,0.1164328,4.88,28,574,44,65,5679
0,8.82,0.0,29.33,0.00543,8.0,6,75,10,6,136753
0,12.77,0.0,29.85,0.02004,8.96,6,67,7,7,5682
0,6.25,2.17,28.83,0.033522,5.41,12,222,21,31,5684
0,6.21,0.0,28.48,0.003375,5.96,9,151,14,20,398902
0,5.71,0.0,26.95,0.01563,5.67,8,141,17,13,398904
0,8.04,0.0,30.97,0.00054,7.96,9,113,9,17,136765
0,5.56,0.0,22.73,0.00252,4.55,1,22,1,3,136766
0,4.97,0.0,22.7,0.001375,4.93,15,304,21,33,398911
0,10.59,5.56,24.46,0.0351088,10.48,87,830,51,65,398914
0,19.05,10.0,28.85,0.016406,17.31,9,52,5,1,5702
0,6.25,0.0,25.0,0.002565,6.25,1,16,0,3,398918
0,12.37,0.0,29.13,0.00318,11.65,12,103,11,7,5704
0,1.02,0.0,17.86,0.026975,1.02,2,196,16,17,398940
0,4.65,0.0,28.26,0.003072,4.35,2,46,9,2,136797
0,0.0,0.0,0.0,0.0,0.0,0,16,0,0,398942
0,4.76,13.79,24.76,0.03556,5.07,42,828,80,83,136796
0,0.0,0.0,0.0,0.0,0.0,0,11,0,0,398944
0,8.33,0.0,11.11,0.01476,5.56,1,18,0,1,398946
0,6.94,0.0,17.33,0.011066,5.94,12,202,11,12,136805
0,12.59,6.58,24.97,0.919714,8.81,66,749,63,58,398950
0,10.94,0.0,30.0,0.00872,10.77,14,130,9,16,398949
0,8.0,0.0,28.43,0.01529,7.84,16,204,24,18,136811
0,9.28,12.24,22.73,0.3634436,11.59,51,440,29,20,136813
0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,398961
0,0.0,0.0,7.14,0.0,0.0,0,14,1,0,398964
0,0.0,0.0,0.0,0.0,0.0,0,50,0,0,398966
0,5.88,0.0,21.93,0.004482,5.26,6,114,5,14,136825
0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,398969
0,0.0,0.0,14.29,0.004250000000000001,0.0,0,14,2,0,136828
0,4.55,0.0,11.54,0.0005,3.85,1,26,2,0,136831
0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,136832
0,2.64,0.0,18.8,0.0,2.56,6,234,14,24,136835
0,13.56,10.91,24.94,0.0785012,12.84,52,405,22,27,136836
0,5.15,4.55,14.24,0.1384973,5.11,33,646,29,30,398987
0,8.0,4.59,25.6,0.450457,6.22,26,418,36,45,5771
0,2.04,14.29,5.36,0.00324,3.57,2,56,1,0,136851
0,1.55,0.0,13.33,0.011366,1.33,3,225,10,17,5782
0,0.0,0.0,15.38,0.0,0.0,0,13,2,0,399002
0,1.98,0.0,18.45,0.0069984,1.94,4,206,11,23,399004
0,3.83,0.0,22.58,0.012148,3.76,7,186,14,21,399006
0,8.33,0.0,25.42,0.008598,8.05,19,236,17,24,399007
0,15.79,0.0,34.78,0.01092,13.04,3,23,2,3,399009
0,10.61,0.0,27.94,0.0,10.29,7,68,5,7,399013
0,13.97,1.35,38.34,0.41234792,10.28,26,253,35,36,399014
0,9.68,6.67,25.93,0.03026,9.26,10,108,8,10,399019
0,5.36,7.14,28.57,0.030006,5.56,7,126,13,16,399022
0,7.74,0.0,27.98,0.0486786,6.93,25,361,36,40,136879
0,3.81,1.23,20.25,0.3374653,3.52,25,711,61,58,399024
0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,399025
0,2.08,0.0,16.67,0.00072,2.08,1,48,2,5,399029
0,4.13,0.0,25.99,0.01719,3.96,9,227,26,24,399030
0,6.3,0.0,23.43,0.00054,6.28,15,239,21,20,136889
0,3.85,0.0,19.23,0.0,3.85,1,26,1,3,5818
0,7.95,0.0,22.22,0.00084,7.78,7,90,8,5,5819
0,11.11,13.11,29.59,0.10867,11.83,20,169,16,14,5825
0,0.0,4.41,17.27,0.032406,2.73,3,110,7,9,5827
0,6.43,0.0,21.13,0.00384,6.34,9,142,9,12,5828
0,5.3,0.0,21.83,0.0020646,5.3,33,623,56,47,399053
0,2.86,0.0,11.11,0.0,2.78,1,36,0,3,399054
0,14.55,11.59,26.21,1.7797627999999999,12.27,206,1679,132,102,136911
0,11.86,8.64,32.95,0.30101375,10.85,28,258,30,27,5839
0,8.72,7.32,26.75,0.077695,8.57,33,385,33,37,399058
0,10.71,0.0,26.19,0.0,10.71,9,84,7,6,399060
0,4.32,4.51,17.63,0.216659,4.41,13,295,18,21,5846
0,6.33,0.0,26.25,0.003065,6.25,5,80,5,11,399070
